username,text,genres
captainmarvelofficial,"50 days. Check out these brand new character posters, and see Marvel Studios' #CaptainMarvel in theaters March 8th! Get tickets now: [link in bio]","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Take a look at the new @EmpireMagazine subscriber cover for Marvel Studios' #CaptainMarvel!,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,❤️ #GooseTheCat #CaptainMarvel,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"Honestly not sure if I’m spoiling this @EmpireMagazine cover but whatever, someone has to be the @MarkRuffalo of 2019. This hits stands Thursday. (via @BrieLarson) #CaptainMarvel","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"The world needs a hero. Get tickets to Marvel Studios’ #CaptainMarvel, in theaters March 8: [link in bio]","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Hope begins with a hero. Marvel Studios’ #CaptainMarvel is in theaters March 8. Get tickets: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Discover what makes her a hero. Marvel Studios’ #CaptainMarvel is in theaters March 8! Get tickets now: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"“I have this power, but I don’t know where it came from.” #CaptainMarvel","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Hope begins with a hero. Marvel Studios’ #CaptainMarvel is in theaters March 8. Get tickets now: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"""A Skrull cannot do that."" #CaptainMarvel","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"Watch this brand new clip from Marvel Studios' #CaptainMarvel, coming to theaters March 8! Get tickets now: [link in bio]","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,HIGHER. FURTHER. FASTER. Watch the brand new Marvel Studios' #CaptainMarvel spot that aired during the Big Game. See it in theaters March 8. Get tickets now: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Here's the new international poster for Marvel Studios’ #CaptainMarvel!,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,#MondayMotivation 💪 #CaptainMarvel,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"""Something in my past is the key to all of this."" Get tickets to Marvel Studios’ #CaptainMarvel, in theaters March 8: [link in bio]","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"Here’s a look at an exclusive poster for Marvel Studios' #CaptainMarvel, created by @MattFergusonArtist! (via @ODEONCinemas)","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,“She’s just the beginning.” Marvel Studios’ #CaptainMarvel is in theaters March 8! Get tickets now: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"Take a look at the new @TotalFilm magazine cover and subscriber's edition of the latest issue, featuring Marvel Studios’ #CaptainMarvel! Read more: spr.ly/TotalFilm_CaptainMarvel","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,“I’ve never seen anything like her.” Marvel Studios’ #CaptainMarvel lands in theaters March 8! Get tickets: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"In one month, get ready to marvel. Get tickets to Marvel Studios’ #CaptainMarvel now: [link in bio]","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,The universe will know her name. Marvel Studios’ #CaptainMarvel is in theaters March 8. Get tickets now: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,“She refuses to give up on herself.” #MondayMotivation #CaptainMarvel⁠,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,The world needs a hero. See Marvel Studios’ #CaptainMarvel in theaters March 8. Get tickets: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"Discover what makes her a hero. Get tickets to Marvel Studios’ #CaptainMarvel, in theaters March 8: [link in bio]","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"On March 8, who can you trust? Marvel Studios’ #CaptainMarvel is in theaters in three weeks. Get tickets now: [link in bio]","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,“I know a renegade soldier when I see one.” Marvel Studios’ #CaptainMarvel is in theaters March 8. Get tickets now: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,“I’ve never seen anything like her.” See Marvel Studios’ #CaptainMarvel in theaters March 8. Get tickets now: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Discipline. Strength. Dedication. 💪 #MondayMotivation #CaptainMarvel,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Here's a look at a Marvel Studios' #CaptainMarvel-inspired poster created by illustrator @TracieChing. 🌟,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"Some are built. Some are made. Some are born. 
On March 8, witness the rise of a hero. 
Get tickets to Marvel Studios’ #CaptainMarvel now: [link in bio]","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"On March 8, get ready to marvel. Get tickets to Marvel Studios’ #CaptainMarvel now: [link in bio]","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Here's your look at the @EntertainmentWeekly special issue cover featuring Marvel Studios' #CaptainMarvel! Read more on EW.com.,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"Higher. Further. Faster. In two weeks, see Marvel Studios' #CaptainMarvel. Get tickets: [link in bio]","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Here's your look at the Marvel Studios' #CaptainMarvel-inspired poster from artist @SamGilbey! 💥,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Witness the rise of a hero. Check out this Marvel Studios' #CaptainMarvel-inspired poster by @SG_Posters!,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"On March 8, discover your power. Get tickets to Marvel Studios’ #CaptainMarvel now: [link in bio]","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"Higher. Further. Faster. Join us for the Marvel Studios' #CaptainMarvel red carpet world premiere LIVE from Hollywood on March 4th at 5:30pm PT/8:30pm ET! Watch all our interviews with the cast and more, presented by @marvelchampions: marvel.com/captainmarvellive #ad","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"In 10 days, witness the rise of a hero. Marvel Studios’ #CaptainMarvel is in theaters March 8. Get tickets: [link in bio]","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,“Something in my past is the key to all of this.” Check out this Marvel Studios' #CaptainMarvel-inspired by poster from artist @RolaRafal!,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Here's the brand new @EntertainmentWeekly cover for Marvel Studios' #CaptainMarvel! Read more on EW.com.,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Take a look through the exclusive @EntertainmentWeekly photos from Marvel Studios' #CaptainMarvel! Read more on EW.com.,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Witness the rise of a hero. Here’s your look at the Marvel Studios' #CaptainMarvel-inspired poster from artist @cryssyface!,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,One week until Marvel Studios’ #CaptainMarvel. Get tickets now: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"Watch a behind-the-scenes look at the cast of Marvel Studios’ #CaptainMarvel, in theaters March 8. Get tickets now: [link in bio]","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Get ready to marvel. See Marvel Studios’ #CaptainMarvel in theaters March 8: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,See the new Marvel Studios' #CaptainMarvel-inspired poster from artist @Kazoomori!,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,“This is your moment.” Marvel Studios’ #CaptainMarvel is in theaters in five days. Get tickets now: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,“My entire lifetime of experience is coming together to play this character right now.” #MondayMotivation #CaptainMarvel,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,“We need heroes. We need you.” See Marvel Studios’ #CaptainMarvel in theaters Friday. Get tickets: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,⁠ Kicking off the Marvel Studios’ #CaptainMarvel⁠ ⁠ red carpet with the @AFThunderbirds! @usairforce #AFFlyover,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,“She might just be the beginning.” Marvel Studios’ #CaptainMarvel is in theaters Friday. Get tickets now: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Three days until Marvel Studios' #CaptainMarvel. Get tickets now: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,This is your moment. Marvel Studios’ #CaptainMarvel is in theaters Friday. Get tickets: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Discover what makes her a hero. Marvel Studios’ #CaptainMarvel is in theaters tomorrow night. Get tickets now: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,“I’m ready.” Be the first to see Marvel Studios’ #CaptainMarvel in theaters tomorrow night. Get tickets now: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Discover your power. Marvel Studios’ #CaptainMarvel is in theaters tomorrow night. Get tickets: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Witness her story in the making. Be the first to see Marvel Studios’ #CaptainMarvel TONIGHT. Get tickets: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Get ready to marvel. See Marvel Studios’ #CaptainMarvel in theaters TONIGHT: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Marvel Studios' #CaptainMarvel is in theaters TONIGHT. Get tickets now: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Higher. Further. Faster. Be the first to see Marvel Studios’ #CaptainMarvel in theaters TONIGHT. Get tickets: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Take a look at the Marvel Studios' #CaptainMarvel-inspired poster by artist @aracelymunoz_!,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,“I’ve been waiting for this moment.” Marvel Studios’ #CaptainMarvel is NOW PLAYING in theaters. Get tickets: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Witness the rise of a hero. Marvel Studios’ #CaptainMarvel is in theaters now. Get tickets: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Marvel Studios’ #CaptainMarvel is NOW PLAYING. Get tickets: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Get ready to Marvel. See Marvel Studios’ #CaptainMarvel in theaters now: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Captain Marvel has arrived. Get tickets to see Marvel Studios’ #CaptainMarvel in theaters now: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Hope begins with a hero. Marvel Studios’ #CaptainMarvel is now playing in theaters. Get tickets: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Higher. Further. Faster. Check out this Marvel Studios' #CaptainMarvel-inspired poster by artist @tommypocket. See the film in theaters now: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Marvel Studios’ #CaptainMarvel is the #1 movie in the world. Get tickets to see it in theaters now: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,“I’ve never seen anything like her.” Marvel Studios’ #CaptainMarvel is now playing in theaters. Get tickets: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Take a look at the Marvel Studios' #CaptainMarvel-inspired poster by artist @nickybarkla! See the film in theaters now: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Higher. Further. Faster. Marvel Studios’ #CaptainMarvel is now playing in theaters. Get tickets: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,The world needs a hero. Marvel Studios’ #CaptainMarvel is in theaters now. Get tickets: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Captain Marvel has arrived. Marvel Studios’ #CaptainMarvel is the #1 movie in the world. Get tickets now: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Discover your power with the @OriginalFunko Pop! Vinyl collection featuring Marvel Studios' #CaptainMarvel.,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Discover what makes her a hero. Marvel Studios’ #CaptainMarvel is now playing in theaters. Get tickets: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"Whatever it takes. Watch the brand new trailer for Marvel Studios’ #AvengersEndgame, in theaters April 26.","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Here's your first look at the new poster for Marvel Studios’ #AvengersEndgame. See it in theaters April 26.,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"See the cat critics call “one of the coolest cats in movie history.” Don’t miss Goose in Marvel Studios’ #CaptainMarvel, in theaters now: [link in bio]","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Higher. Further. Faster. Marvel Studios’ #CaptainMarvel is the #1 movie in the world. Get tickets and see it in theaters now: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"Experience the @IMAX difference with Marvel Studios' #CaptainMarvel: brighter, crystal-clear images, more vivid colors, a custom-built audio system, and up to 26% more picture, only in IMAX theatres now. 
Secure your ticket: www.imax.com/captainmarvel","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"Thank you to the greatest fans in the universe for making Marvel Studios' #CaptainMarvel the #1 movie in the world for two weeks in a row, and doing ‘whatever it takes’ to watch the #AvengersEndgame trailer 268 million times in 24 hours.","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Marvel Studios’ #CaptainMarvel is the #1 movie for two weeks in a row. See it in theaters now: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Witness the rise of a hero. Marvel Studios’ #CaptainMarvel is in theaters now. Get tickets: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Witness her story in the making. Marvel Studios’ #CaptainMarvel is in theaters now. Get tickets: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"“It’s not about how much we lost, it’s about how much we have left.” Tickets are now available for Marvel Studios’ #AvengersEndgame, in theaters April 26: www.Fandango.com/AvengersEndgame","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"In celebration of Marvel Studios' #CaptainMarvel soaring past the $1 billion mark at the global box office, here's your look at this new poster by artist @TracieChing. #HigherFurtherFaster","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"“Before we’re done, we still have one promise to keep.” Marvel Studios’ #AvengersEndgame is in theaters in 10 days. Get your tickets now: Fandango.com/AvengersEndgame","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Marvel Studios’ #AvengersEndgame is in theaters in five days. Get your tickets now: www.Fandango.com/AvengersEndgame,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"""We’re in the endgame now."" See Marvel Studios’ #AvengersEndgame in four days. Get your tickets now: www.Fandango.com/AvengersEndgame","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Get a look at this Marvel Studios’ #AvengersEndgame-inspired poster by artist Chris Malbon (@Melbs74)!,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"Here’s your look at an exclusive poster from @BossLogic, and get it when you purchase your Marvel Studios’ #AvengersEndgame  tickets on @AtomTickets: atm.tk/avengersendgame","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"In three days, nothing can prepare you for the end. Get tickets to Marvel Studios’ #AvengersEndgame now: www.Fandango.com/AvengersEndgame","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Screenshot. Share. #DontSpoilTheEndgame,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Three days until Marvel Studios’ #AvengersEndgame. Get your tickets now: www.Fandango.com/AvengersEndgame,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Take a look at this Marvel Studios’ #AvengersEndgame-inspired poster by artist @_Doaly!,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Everything has led to this. See Marvel Studios’ #AvengersEndgame in theaters TOMORROW. Get tickets now: www.Fandango.com/AvengersEndgame #DontSpoilTheEndgame,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,We’re in the endgame now. See Marvel Studios’ #AvengersEndgame in theaters tomorrow night. Get tickets: www.Fandango.com/AvengersEndgame #DontSpoilTheEndgame,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Be the first to see Marvel Studios’ #AvengersEndgame tomorrow night. Get your tickets now: www.Fandango.com/AvengersEndgame #DontSpoilTheEndgame,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Part of the journey is the end. Marvel Studios’ #AvengersEndgame is in theaters April 26. Get tickets now: www.Fandango.com/AvengersEndgame #DontSpoilTheEndgame,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Here's the Marvel Studios’ #AvengersEndgame-inspired poster by artist Paul Ainsworth (@PAIDesign)! #DontSpoilTheEndgame,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"Tonight, see the film critics call “epic like you’ve never seen before.” Get tickets to Marvel Studios’ #AvengersEndgame now: www.Fandango.com/AvengersEndgame #DontSpoilTheEndgame","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Nothing can prepare you for the endgame. See Marvel Studios’ #AvengersEndgame in theaters TONIGHT. Get tickets: www.Fandango.com/AvengersEndgame #DontSpoilTheEndgame,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,“This is the fight of our lives.” Marvel Studios’ #AvengersEndgame is in theaters now. Get tickets: www.Fandango.com/AvengersEndgame #DontSpoilTheEndgame,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Marvel Studios’ #AvengersEndgame is NOW PLAYING in theaters. Get tickets: www.Fandango.com/AvengersEndgame #DontSpoilTheEndgame,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,From the beginning to the endgame. Marvel Studios’ #AvengersEndgame is now playing in theaters. Get your tickets: www.Fandango.com/AvengersEndgame #DontSpoilTheEndgame,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Part of the journey is the end. Marvel Studios’ #AvengersEndgame is now playing in theaters. Get tickets now: www.Fandango.com/AvengersEndgame #DontSpoilTheEndgame,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Here’s your look at the Marvel Studios’ #AvengersEndgame-inspired poster from artist @TomMiatke! #DontSpoilTheEndgame,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Marvel Studios’ #AvengersEndgame is the #1 box office opening of all time. Get tickets and see the film in theaters now: www.Fandango.com/AvengersEndgame #DontSpoilTheEndgame,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,“We’re the Avengers. We gotta finish this.” Marvel Studios’ #AvengersEndgame is now playing in theaters. Get your tickets: http://www.Fandango.com/AvengersEndgame,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Take a look at the Marvel Studios’ #AvengersEndgame-inspired poster from artist @JohnAslarona! #DontSpoilTheEndgame,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Witness the rise of a hero in Marvel Studios' #CaptainMarvel on Digital and @Movies.Anywhere May 28 and Blu-ray June 11. Pre-order now: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"The cast and crew from Marvel Studios' #CaptainMarvel share memorable firsts in this special preview from the bonus content of the film, on Digital and @Movies.Anywhere May 28 and Blu-ray June 11: [link in bio]","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Follow the journey of the newest Avenger in Marvel Studios' #CaptainMarvel!,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"It will always be ""just Fury""! #CaptainMarvel","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,#CaptainMarvel is here! #HigherFurtherFaster,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,The newest Avenger arrives TOMORROW! Discover deleted scenes and over an hour of bonus content when you bring home Marvel Studios' #CaptainMarvel on Digital: http://bit.ly/CMARVEL,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,The wait is over. Marvel Studios' #CaptainMarvel is available NOW on Digital and @Movies.Anywhere: [link in bio],"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Just a typical 9 to 5 for Nick Fury. #CaptainMarvel,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,All heroes have a beginning. #CaptainMarvel,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,An Avenger rises! Get Marvel Studios' #CaptainMarvel on Digital and @Movies.Anywhere today: http://bit.ly/MA_CMarvel,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"Who's a good kitty? Goose, of course! #CaptainMarvel","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"Now that you've seen the end, see how it all began. Make it a movie night with Marvel Studios' #CaptainMarvel now on Digital and @Movies.Anywhere and Blu-ray June 11: [link in bio]","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"Friends who save the world together, stay together. #BestFriendsDay #CaptainMarvel","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"Marvel Studios' ""Captain Marvel"" is blasting to Blu-ray tomorrow! Get it on Digital now: [link in bio]","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"All heroes have a beginning. Bring home Marvel Studios' #CaptainMarvel NOW on Digital, @Movies.Anywhere, and Blu-ray: http://bit.ly/CMARVEL","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"Furious flashback to the '90s! Before he assembled the Avengers, #NickFury was already saving the world from alien invaders. #CaptainMarvel","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"Captain Marvel has landed. Make it a movie night with the #blockbuster film, Marvel Studios' #CaptainMarvel, now on Digital and Blu-ray: [link in bio]","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Get an inside look into Marvel Studios and the actor with the best cat-itude! Make it a movie night with Marvel Studios' #CaptainMarvel on Digital and Blu-ray: http://bit.ly/CMARVEL,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Congratulations to @BrieLarson and @Gemma_Chan for winning “Best Fight” in Marvel Studios' #CaptainMarvel at the #MTVAwards! 💪,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"AVENGERS, ASSEMBLE! Bring home Marvel Studios' #AvengersEndgame on Digital July 30 and Blu-ray August 13: http://bit.ly/AvEndgame","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Relive Endgame one last time. See Marvel Studios' #AvengersEndgame before it leaves theaters! www.Fandango.com/AvengersEndgame,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,One last fight. See Marvel Studios' #AvengersEndgame on the big screen one more time before it leaves theaters: www.Fandango.com/AvengersEndgame,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Relive your favorite moments from Marvel Studios’ #AvengersEndgame. See it one more time before it leaves theaters: www.Fandango.com/AvengersEndgame,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Time travel! See Marvel Studios' #AvengersEndgame on the big screen one more time before it leaves theaters: www.Fandango.com/AvengersEndgame,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"Every hero, every moment, is back in theaters. See Marvel Studios' #AvengersEndgame on the big screen one more time: www.Fandango.com/AvengersEndgame","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,It’s time. See Marvel Studios' #AvengersEndgame on the big screen one more time before it leaves theaters! www.Fandango.com/AvengersEndgame,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,“I’m still worthy!” Don't miss Marvel Studios' #AvengersEndgame on the big screen one last time before it leaves theaters! www.Fandango.com/AvengersEndgame,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"Happy Birthday America, from the Captain himself. #FourthOfJuly #AvengersEndgame","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"He is Iron Man, from the beginning to the end. #AvengersEndgame","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"From spy to Avenger, Black Widow is a force to be reckoned with. #AvengersEndgame","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"The God of Thunder, from the beginning to the end. #AvengersEndgame","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,The ultimate Time Heist! Cap travels back to New York in 2012 - did you notice anything different? Marvel Studios’ #AvengersEndgame is on Digital 7/30 and Blu-ray 8/13: http://bit.ly/AvEndgame,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"In THREE DAYS, join the fight. Get Marvel Studios' #AvengersEndgame on Digital 7/30 and Blu-ray 8/13: http://bit.ly/AvEndgame","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Pre-order Marvel Studios’ #AvengersEndgame on the Apple TV app today to bring home the action on Digital 7/30: http://di.sn/6000EIdvu,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"Just a kid from Brooklyn, assembling the Avengers. Get Marvel Studios' #AvengersEndgame on Digital this Tuesday: http://bit.ly/AvEndgame","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,The biggest movie ever comes home! Get Marvel Studios' #AvengersEndgame on Digital TOMORROW! Pre-order now: http://bit.ly/AvEndgame,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"Avengers fans, ASSEMBLE this Friday on Twitter for a #VuduViewingParty of Marvel Studios’ #AvengersEndgame, hosted by producers Kevin Feige and Trinh Tran! Don’t miss the fun, and be sure to pre-order the movie now on Vudu: http://bit.ly/2LOCDtJ @vudufans","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"Whatever it takes. 
Get Marvel Studios' #AvengersEndgame on Digital now and Blu-ray 8/13: http://bit.ly/AvEndgame","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Can you guess Scarlett Johansson's favorite scene from Marvel Studios' #AvengersEndgame? Bring the whole film home now on Digital: http://bit.ly/AvEndgame,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"""Let me guess, he turned him into a baby?"" #AvengersEndgame","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,Every hero and every moment led us here. Bring home Marvel Studios’ #AvengersEndgame TODAY: http://bit.ly/AvEndgame,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"We're the Avengers. 
Get Marvel Studios' ""#AvengersEndgame on Digital now and Blu-ray 8/13: http://bit.ly/AvEndgame","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,@ChrisHemsworth tells us his favorite scene in Marvel Studios' #AvengersEndgame! Bring home the biggest movie ever today: http://bit.ly/AvEndgame,"['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,"Best of both worlds. 
Get Marvel Studios' #AvengersEndgame on Digital now and Blu-ray 8/13: http://bit.ly/AvEndgame","['Action', 'Adventure', 'Sci-Fi']"
captainmarvelofficial,He can do this all day! Get Marvel Studios' #AvengersEndgame on Digital now and Blu-ray 8/13: http://bit.ly/AvEndgame,"['Action', 'Adventure', 'Sci-Fi']"
