,user,items,ratings
4580,322,133,1
4581,322,134,1
4582,323,9,1
4583,323,12,1
4584,323,32,1
4585,323,34,1
4586,323,43,1
4587,323,44,1
4588,323,62,1
4589,323,66,1
4590,323,75,1
4591,323,76,1
4592,323,78,1
4593,323,92,1
4594,323,93,1
4595,323,101,1
4596,323,141,1
4597,323,147,1
4598,323,156,1
4599,324,24,1
4600,324,28,1
4601,324,34,1
4602,324,60,1
4603,324,68,1
4604,324,79,1
4605,324,112,1
4606,324,121,1
4607,324,122,1
4608,324,164,1
4609,325,3,1
4610,325,10,1
4611,325,49,1
4612,325,55,1
4613,325,60,1
4614,325,68,1
4615,325,74,1
4616,325,101,1
4617,325,102,1
4618,325,104,1
4619,325,118,1
4620,325,123,1
4621,326,3,1
4622,326,22,1
4623,326,26,1
4624,326,32,1
4625,326,33,1
4626,326,35,1
4627,326,37,1
4628,326,39,1
4629,326,57,1
4630,326,71,1
4631,326,76,1
4632,326,84,1
4633,326,89,1
4634,326,148,1
4635,326,153,1
4636,327,2,1
4637,327,3,1
4638,327,5,1
4639,327,26,1
4640,327,50,1
4641,327,57,1
4642,327,58,1
4643,327,66,1
4644,327,73,1
4645,327,77,1
4646,327,86,1
4647,327,87,1
4648,327,99,1
4649,327,101,1
4650,327,112,1
4651,327,123,1
4652,327,125,1
4653,327,128,1
4654,327,147,1
4655,327,164,1
4656,328,0,1
4657,328,3,1
4658,328,4,1
4659,328,12,1
4660,328,13,1
4661,328,20,1
4662,328,22,1
4663,328,24,1
4664,328,25,1
4665,328,28,1
4666,328,29,1
4667,328,34,1
4668,328,37,1
4669,328,46,1
4670,328,57,1
4671,328,59,1
4672,328,63,1
4673,328,64,1
4674,328,66,1
4675,328,69,1
4676,328,72,1
4677,328,75,1
4678,328,87,1
4679,328,89,1
4680,328,96,1
4681,328,98,1
4682,328,99,1
4683,328,100,1
4684,328,103,1
4685,328,106,1
4686,328,111,1
4687,328,115,1
4688,328,119,1
4689,328,122,1
4690,328,125,1
4691,328,133,1
4692,328,134,1
4693,328,135,1
4694,328,137,1
4695,328,138,1
4696,328,143,1
4697,328,146,1
4698,328,147,1
4699,328,154,1
4700,328,155,1
4701,328,156,1
4702,328,159,1
4703,329,4,1
4704,329,10,1
4705,329,16,1
4706,329,58,1
4707,329,73,1
4708,329,86,1
4709,329,104,1
4710,329,108,1
4711,329,134,1
4712,329,152,1
4713,329,161,1
4714,330,2,1
4715,330,3,1
4716,330,5,1
4717,330,32,1
4718,330,41,1
4719,330,42,1
4720,330,48,1
4721,330,63,1
4722,330,67,1
4723,330,68,1
4724,330,74,1
4725,330,84,1
4726,330,102,1
4727,330,110,1
4728,330,123,1
4729,330,128,1
4730,330,129,1
4731,330,135,1
4732,330,144,1
4733,330,150,1
4734,330,151,1
4735,330,153,1
4736,330,161,1
4737,331,3,1
4738,331,5,1
4739,331,9,1
4740,331,40,1
4741,331,49,1
4742,331,60,1
4743,331,101,1
4744,331,123,1
4745,331,128,1
4746,331,144,1
4747,331,153,1
4748,331,159,1
4749,332,19,1
4750,332,44,1
4751,332,58,1
4752,332,68,1
4753,332,72,1
4754,332,79,1
4755,332,125,1
4756,332,132,1
4757,332,137,1
4758,332,144,1
4759,332,154,1
4760,332,156,1
4761,332,164,1
4762,333,0,1
4763,333,5,1
4764,333,9,1
4765,333,12,1
4766,333,30,1
4767,333,72,1
4768,333,73,1
4769,333,80,1
4770,333,118,1
4771,333,135,1
4772,333,152,1
4773,334,9,1
4774,334,68,1
4775,334,72,1
4776,334,80,1
4777,334,81,1
4778,334,96,1
4779,334,104,1
4780,334,116,1
4781,334,119,1
4782,334,135,1
4783,334,137,1
4784,334,152,1
4785,334,163,1
4786,335,3,1
4787,335,5,1
4788,335,9,1
4789,335,11,1
4790,335,40,1
4791,335,42,1
4792,335,60,1
4793,335,74,1
4794,335,123,1
4795,335,128,1
4796,335,161,1
4797,336,2,1
4798,336,3,1
4799,336,4,1
4800,336,16,1
4801,336,21,1
4802,336,25,1
4803,336,28,1
4804,336,36,1
4805,336,38,1
4806,336,40,1
4807,336,44,1
4808,336,49,1
4809,336,50,1
4810,336,55,1
4811,336,59,1
4812,336,68,1
4813,336,74,1
4814,336,77,1
4815,336,83,1
4816,336,84,1
4817,336,87,1
4818,336,94,1
4819,336,95,1
4820,336,96,1
4821,336,102,1
4822,336,105,1
4823,336,106,1
4824,336,109,1
4825,336,112,1
4826,336,114,1
4827,336,128,1
4828,336,129,1
4829,336,131,1
4830,336,133,1
4831,336,134,1
4832,336,137,1
4833,336,143,1
4834,336,144,1
4835,336,147,1
4836,336,148,1
4837,336,156,1
4838,336,158,1
4839,336,159,1
4840,336,164,1
4841,337,2,1
4842,337,5,1
4843,337,9,1
4844,337,11,1
4845,337,28,1
4846,337,30,1
4847,337,44,1
4848,337,47,1
4849,337,57,1
4850,337,58,1
4851,337,60,1
4852,337,66,1
4853,337,68,1
4854,337,84,1
4855,337,102,1
4856,337,108,1
4857,337,112,1
4858,337,118,1
4859,337,122,1
4860,337,125,1
4861,337,128,1
4862,337,131,1
4863,337,134,1
4864,337,149,1
4865,337,161,1
4866,337,164,1
4867,338,4,1
4868,338,53,1
4869,338,74,1
4870,338,75,1
4871,338,77,1
4872,338,90,1
4873,338,96,1
4874,338,109,1
4875,338,116,1
4876,338,136,1
4877,339,17,1
4878,339,26,1
4879,339,49,1
4880,339,55,1
4881,339,89,1
4882,339,106,1
4883,339,110,1
4884,339,149,1
4885,339,153,1
4886,339,163,1
4887,340,9,1
4888,340,12,1
4889,340,30,1
4890,340,42,1
4891,340,60,1
4892,340,74,1
4893,340,78,1
4894,340,84,1
4895,340,92,1
4896,340,127,1
4897,340,134,1
4898,340,151,1
4899,340,161,1
4900,341,3,1
4901,341,9,1
4902,341,10,1
4903,341,12,1
4904,341,16,1
4905,341,21,1
4906,341,24,1
4907,341,31,1
4908,341,37,1
4909,341,38,1
4910,341,49,1
4911,341,53,1
4912,341,63,1
4913,341,67,1
4914,341,68,1
4915,341,75,1
4916,341,76,1
4917,341,80,1
4918,341,87,1
4919,341,90,1
4920,341,104,1
4921,341,106,1
4922,341,107,1
4923,341,109,1
4924,341,111,1
4925,341,112,1
4926,341,120,1
4927,341,122,1
4928,341,124,1
4929,341,125,1
4930,341,128,1
4931,341,149,1
4932,341,159,1
4933,341,161,1
4934,341,164,1
4935,342,49,1
4936,342,64,1
4937,342,75,1
4938,342,89,1
4939,342,95,1
4940,342,98,1
4941,342,101,1
4942,342,119,1
4943,342,133,1
4944,342,150,1
4945,342,159,1
4946,343,17,1
4947,343,20,1
4948,343,59,1
4949,343,72,1
4950,343,75,1
4951,343,96,1
4952,343,109,1
4953,343,125,1
4954,343,138,1
4955,343,149,1
4956,344,4,1
4957,344,12,1
4958,344,22,1
4959,344,32,1
4960,344,34,1
4961,344,57,1
4962,344,58,1
4963,344,64,1
4964,344,66,1
4965,344,68,1
4966,344,72,1
4967,344,77,1
4968,344,81,1
4969,344,84,1
4970,344,86,1
4971,344,89,1
4972,344,91,1
4973,344,94,1
4974,344,99,1
4975,344,103,1
4976,344,107,1
4977,344,111,1
4978,344,112,1
4979,344,137,1
4980,344,156,1
4981,344,161,1
4982,345,3,1
4983,345,25,1
4984,345,38,1
4985,345,55,1
4986,345,79,1
4987,345,81,1
4988,345,96,1
4989,345,111,1
4990,345,142,1
4991,345,154,1
4992,346,3,1
4993,346,17,1
4994,346,40,1
4995,346,42,1
4996,346,49,1
4997,346,74,1
4998,346,101,1
4999,346,106,1
5000,346,115,1
5001,346,129,1
5002,346,144,1
5003,346,159,1
5004,347,6,1
5005,347,19,1
5006,347,25,1
5007,347,26,1
5008,347,49,1
5009,347,59,1
5010,347,66,1
5011,347,69,1
5012,347,70,1
5013,347,73,1
5014,347,77,1
5015,347,93,1
5016,347,96,1
5017,347,103,1
5018,347,104,1
5019,347,105,1
5020,347,109,1
5021,347,112,1
5022,347,113,1
5023,347,121,1
5024,347,123,1
5025,347,124,1
5026,347,137,1
5027,347,147,1
5028,347,148,1
5029,347,149,1
5030,347,155,1
5031,347,156,1
5032,347,157,1
5033,347,158,1
5034,347,163,1
5035,348,5,1
5036,348,26,1
5037,348,49,1
5038,348,68,1
5039,348,75,1
5040,348,93,1
5041,348,102,1
5042,348,112,1
5043,348,116,1
5044,348,144,1
5045,349,9,1
5046,349,30,1
5047,349,58,1
5048,349,66,1
5049,349,68,1
5050,349,80,1
5051,349,108,1
5052,349,126,1
5053,349,127,1
5054,349,156,1
5055,350,0,1
5056,350,3,1
5057,350,52,1
5058,350,57,1
5059,350,58,1
5060,350,75,1
5061,350,89,1
5062,350,126,1
5063,350,129,1
5064,350,156,1
5065,350,158,1
5066,350,161,1
5067,351,49,1
5068,351,84,1
5069,351,86,1
5070,351,94,1
5071,351,106,1
5072,351,122,1
5073,351,128,1
5074,351,137,1
5075,351,148,1
5076,351,164,1
5077,352,2,1
5078,352,20,1
5079,352,24,1
5080,352,37,1
5081,352,47,1
5082,352,49,1
5083,352,63,1
5084,352,66,1
5085,352,75,1
5086,352,86,1
5087,352,89,1
5088,352,99,1
5089,352,119,1
5090,352,133,1
5091,352,156,1
5092,352,161,1
5093,352,164,1
5094,353,3,1
5095,353,10,1
5096,353,11,1
5097,353,33,1
5098,353,50,1
5099,353,60,1
5100,353,80,1
5101,353,99,1
5102,353,101,1
5103,353,117,1
5104,353,164,1
5105,354,33,1
5106,354,45,1
5107,354,49,1
5108,354,75,1
5109,354,77,1
5110,354,89,1
5111,354,90,1
5112,354,93,1
5113,354,101,1
5114,354,102,1
5115,354,125,1
5116,355,0,1
5117,355,4,1
5118,355,30,1
5119,355,55,1
5120,355,72,1
5121,355,78,1
5122,355,81,1
5123,355,85,1
5124,355,86,1
5125,355,89,1
5126,355,91,1
5127,355,107,1
5128,355,126,1
5129,355,127,1
5130,355,129,1
5131,355,142,1
5132,355,155,1
5133,356,2,1
5134,356,9,1
5135,356,45,1
5136,356,68,1
5137,356,72,1
5138,356,79,1
5139,356,81,1
5140,356,86,1
5141,356,91,1
5142,356,108,1
5143,356,119,1
5144,356,129,1
5145,357,9,1
5146,357,12,1
5147,357,30,1
5148,357,53,1
5149,357,66,1
5150,357,68,1
5151,357,84,1
5152,357,101,1
5153,357,102,1
5154,357,112,1
5155,357,126,1
5156,357,127,1
5157,357,129,1
5158,357,161,1
5159,357,164,1
5160,358,9,1
5161,358,24,1
5162,358,32,1
5163,358,40,1
5164,358,44,1
5165,358,49,1
5166,358,60,1
5167,358,68,1
5168,358,81,1
5169,358,86,1
5170,358,89,1
5171,358,100,1
5172,358,108,1
5173,358,121,1
5174,358,126,1
5175,358,134,1
5176,358,156,1
5177,358,157,1
5178,359,2,1
5179,359,5,1
5180,359,44,1
5181,359,46,1
5182,359,49,1
5183,359,62,1
5184,359,67,1
5185,359,77,1
5186,359,81,1
5187,359,86,1
5188,359,87,1
5189,359,101,1
5190,359,117,1
5191,359,119,1
5192,359,120,1
5193,359,122,1
5194,359,128,1
5195,359,137,1
5196,359,144,1
5197,359,148,1
5198,359,157,1
5199,359,158,1
5200,359,164,1
5201,360,0,1
5202,360,12,1
5203,360,17,1
5204,360,25,1
5205,360,32,1
5206,360,38,1
5207,360,75,1
5208,360,79,1
5209,360,83,1
5210,360,96,1
5211,360,106,1
5212,360,107,1
5213,360,119,1
5214,360,124,1
5215,360,137,1
5216,360,143,1
5217,360,162,1
5218,361,4,1
5219,361,24,1
5220,361,81,1
5221,361,86,1
5222,361,87,1
5223,361,91,1
5224,361,103,1
5225,361,112,1
5226,361,122,1
5227,361,126,1
5228,361,129,1
5229,361,156,1
5230,361,161,1
5231,362,3,1
5232,362,12,1
5233,362,22,1
5234,362,30,1
5235,362,34,1
5236,362,40,1
5237,362,44,1
5238,362,49,1
5239,362,53,1
5240,362,60,1
5241,362,66,1
5242,362,74,1
5243,362,81,1
5244,362,84,1
5245,362,86,1
5246,362,101,1
5247,362,123,1
5248,362,127,1
5249,362,129,1
5250,362,131,1
5251,362,134,1
5252,362,153,1
5253,362,161,1
5254,362,164,1
5255,363,12,1
5256,363,28,1
5257,363,34,1
5258,363,44,1
5259,363,62,1
5260,363,80,1
5261,363,87,1
5262,363,119,1
5263,363,134,1
5264,363,164,1
5265,364,0,1
5266,364,10,1
5267,364,18,1
5268,364,30,1
5269,364,40,1
5270,364,52,1
5271,364,80,1
5272,364,102,1
5273,364,118,1
5274,364,123,1
5275,364,127,1
5276,365,2,1
5277,365,44,1
5278,365,49,1
5279,365,51,1
5280,365,55,1
5281,365,76,1
5282,365,81,1
5283,365,82,1
5284,365,100,1
5285,365,108,1
5286,365,120,1
5287,365,142,1
5288,365,163,1
5289,366,3,1
5290,366,28,1
5291,366,49,1
5292,366,55,1
5293,366,68,1
5294,366,127,1
5295,366,128,1
5296,366,137,1
5297,366,144,1
5298,366,164,1
5299,367,2,1
5300,367,5,1
5301,367,12,1
5302,367,13,1
5303,367,14,1
5304,367,19,1
5305,367,20,1
5306,367,25,1
5307,367,26,1
5308,367,31,1
5309,367,34,1
5310,367,36,1
5311,367,41,1
5312,367,50,1
5313,367,51,1
5314,367,62,1
5315,367,68,1
5316,367,73,1
5317,367,75,1
5318,367,83,1
5319,367,87,1
5320,367,89,1
5321,367,96,1
5322,367,99,1
5323,367,103,1
5324,367,106,1
5325,367,109,1
5326,367,110,1
5327,367,114,1
5328,367,115,1
5329,367,116,1
5330,367,125,1
5331,367,129,1
5332,367,131,1
5333,367,138,1
5334,367,141,1
5335,367,147,1
5336,367,149,1
5337,367,153,1
5338,367,155,1
5339,367,159,1
5340,367,160,1
5341,368,17,1
5342,368,21,1
5343,368,26,1
5344,368,37,1
5345,368,47,1
5346,368,53,1
5347,368,69,1
5348,368,84,1
5349,368,104,1
5350,368,111,1
5351,368,116,1
5352,368,133,1
5353,368,134,1
5354,368,148,1
5355,368,153,1
5356,368,164,1
5357,369,58,1
5358,369,70,1
5359,369,82,1
5360,369,85,1
5361,369,88,1
5362,369,117,1
5363,369,129,1
5364,369,154,1
5365,369,156,1
5366,369,157,1
5367,369,162,1
5368,370,53,1
5369,370,65,1
5370,370,68,1
5371,370,79,1
5372,370,81,1
5373,370,86,1
5374,370,125,1
5375,370,131,1
5376,370,134,1
5377,370,137,1
5378,371,3,1
5379,371,13,1
5380,371,21,1
5381,371,33,1
5382,371,57,1
5383,371,68,1
5384,371,75,1
5385,371,79,1
5386,371,91,1
5387,371,93,1
5388,371,131,1
5389,371,152,1
5390,371,158,1
5391,372,4,1
5392,372,6,1
5393,372,9,1
5394,372,10,1
5395,372,44,1
5396,372,49,1
5397,372,53,1
5398,372,55,1
5399,372,81,1
5400,372,86,1
5401,372,89,1
5402,372,91,1
5403,372,103,1
5404,372,109,1
5405,372,129,1
5406,372,137,1
5407,372,138,1
5408,372,142,1
5409,372,144,1
5410,372,152,1
5411,372,154,1
5412,372,157,1
5413,372,161,1
5414,373,44,1
5415,373,58,1
5416,373,72,1
5417,373,79,1
5418,373,81,1
5419,373,133,1
5420,373,137,1
5421,373,142,1
5422,373,156,1
5423,373,161,1
5424,374,0,1
5425,374,9,1
5426,374,10,1
5427,374,13,1
5428,374,24,1
5429,374,25,1
5430,374,37,1
5431,374,46,1
5432,374,52,1
5433,374,66,1
5434,374,75,1
5435,374,79,1
5436,374,80,1
5437,374,84,1
5438,374,90,1
5439,374,105,1
5440,374,117,1
5441,374,125,1
5442,374,127,1
5443,374,128,1
5444,374,161,1
5445,375,9,1
5446,375,28,1
5447,375,40,1
5448,375,44,1
5449,375,72,1
5450,375,74,1
5451,375,103,1
5452,375,111,1
5453,375,119,1
5454,375,125,1
5455,375,129,1
5456,375,157,1
5457,375,161,1
5458,376,5,1
5459,376,12,1
5460,376,28,1
5461,376,30,1
5462,376,40,1
5463,376,42,1
5464,376,52,1
5465,376,60,1
5466,376,61,1
5467,376,74,1
5468,376,101,1
5469,376,106,1
5470,376,123,1
5471,376,126,1
5472,376,127,1
5473,376,128,1
5474,376,130,1
5475,376,131,1
5476,376,144,1
5477,376,147,1
5478,376,164,1
5479,377,4,1
5480,377,28,1
5481,377,31,1
5482,377,44,1
5483,377,66,1
5484,377,84,1
5485,377,96,1
5486,377,112,1
5487,377,125,1
5488,377,131,1
5489,377,134,1
5490,377,137,1
5491,377,144,1
5492,377,164,1
5493,378,28,1
5494,378,30,1
5495,378,40,1
5496,378,44,1
5497,378,58,1
5498,378,66,1
5499,378,91,1
5500,378,94,1
5501,378,100,1
5502,378,102,1
5503,378,112,1
5504,378,161,1
5505,378,164,1
5506,379,2,1
5507,379,9,1
5508,379,35,1
5509,379,58,1
5510,379,68,1
5511,379,87,1
5512,379,134,1
5513,379,156,1
5514,379,161,1
5515,379,164,1
5516,380,34,1
5517,380,44,1
5518,380,49,1
5519,380,58,1
5520,380,83,1
5521,380,86,1
5522,380,91,1
5523,380,102,1
5524,380,107,1
5525,380,119,1
5526,380,121,1
5527,380,122,1
5528,380,124,1
5529,380,164,1
5530,381,68,1
5531,381,72,1
5532,381,81,1
5533,381,86,1
5534,381,100,1
5535,381,101,1
5536,381,123,1
5537,381,142,1
5538,381,144,1
5539,381,154,1
5540,381,163,1
5541,382,0,1
5542,382,9,1
5543,382,10,1
5544,382,19,1
5545,382,21,1
5546,382,22,1
5547,382,28,1
5548,382,31,1
5549,382,36,1
5550,382,50,1
5551,382,66,1
5552,382,75,1
5553,382,84,1
5554,382,96,1
5555,382,105,1
5556,382,123,1
5557,382,126,1
5558,382,128,1
5559,382,131,1
5560,382,144,1
5561,382,149,1
5562,383,4,1
5563,383,6,1
5564,383,12,1
5565,383,22,1
5566,383,24,1
5567,383,28,1
5568,383,44,1
5569,383,55,1
5570,383,66,1
5571,383,107,1
5572,383,112,1
5573,383,121,1
5574,383,122,1
5575,383,124,1
5576,383,147,1
5577,383,156,1
5578,383,161,1
5579,383,164,1
5580,384,4,1
5581,384,10,1
5582,384,30,1
5583,384,58,1
5584,384,60,1
5585,384,80,1
5586,384,84,1
5587,384,102,1
5588,384,108,1
5589,384,129,1
5590,384,134,1
5591,384,150,1
5592,385,0,1
5593,385,2,1
5594,385,3,1
5595,385,4,1
5596,385,9,1
5597,385,16,1
5598,385,21,1
5599,385,22,1
5600,385,23,1
5601,385,24,1
5602,385,31,1
5603,385,38,1
5604,385,39,1
5605,385,64,1
5606,385,66,1
5607,385,68,1
5608,385,80,1
5609,385,85,1
5610,385,87,1
5611,385,95,1
5612,385,98,1
5613,385,99,1
5614,385,100,1
5615,385,104,1
5616,385,106,1
5617,385,112,1
5618,385,119,1
5619,385,120,1
5620,385,135,1
5621,385,137,1
5622,385,142,1
5623,385,152,1
5624,385,160,1
5625,385,161,1
5626,386,2,1
5627,386,10,1
5628,386,44,1
5629,386,45,1
5630,386,57,1
5631,386,88,1
5632,386,107,1
5633,386,125,1
5634,386,131,1
5635,386,142,1
5636,386,162,1
5637,387,5,1
5638,387,6,1
5639,387,9,1
5640,387,12,1
5641,387,14,1
5642,387,17,1
5643,387,18,1
5644,387,23,1
5645,387,24,1
5646,387,26,1
5647,387,30,1
5648,387,53,1
5649,387,54,1
5650,387,55,1
5651,387,58,1
5652,387,66,1
5653,387,73,1
5654,387,74,1
5655,387,79,1
5656,387,80,1
5657,387,84,1
5658,387,105,1
5659,387,108,1
5660,387,110,1
5661,387,111,1
5662,387,112,1
5663,387,119,1
5664,387,120,1
5665,387,121,1
5666,387,123,1
5667,387,125,1
5668,387,126,1
5669,387,127,1
5670,387,134,1
5671,387,144,1
5672,387,145,1
5673,387,149,1
5674,387,151,1
5675,387,154,1
5676,387,164,1
5677,388,36,1
5678,388,56,1
5679,388,64,1
5680,388,68,1
5681,388,87,1
5682,388,99,1
5683,388,103,1
5684,388,112,1
5685,388,119,1
5686,388,125,1
5687,388,132,1
5688,388,137,1
5689,388,147,1
5690,388,156,1
5691,389,10,1
5692,389,21,1
5693,389,27,1
5694,389,57,1
5695,389,85,1
5696,389,93,1
5697,389,111,1
5698,389,147,1
5699,389,149,1
5700,389,156,1
5701,389,158,1
5702,390,5,1
5703,390,12,1
5704,390,24,1
5705,390,29,1
5706,390,33,1
5707,390,49,1
5708,390,50,1
5709,390,54,1
5710,390,66,1
5711,390,77,1
5712,390,149,1
5713,390,163,1
5714,391,0,1
5715,391,3,1
5716,391,11,1
5717,391,12,1
5718,391,28,1
5719,391,38,1
5720,391,42,1
5721,391,44,1
5722,391,49,1
5723,391,53,1
5724,391,55,1
5725,391,60,1
5726,391,66,1
5727,391,68,1
5728,391,75,1
5729,391,83,1
5730,391,84,1
5731,391,91,1
5732,391,102,1
5733,391,107,1
5734,391,119,1
5735,391,122,1
5736,391,123,1
5737,391,125,1
5738,391,126,1
5739,391,128,1
5740,391,134,1
5741,391,144,1
5742,391,150,1
5743,391,151,1
5744,391,161,1
5745,392,28,1
5746,392,57,1
5747,392,66,1
5748,392,80,1
5749,392,125,1
5750,392,129,1
5751,392,131,1
5752,392,144,1
5753,392,154,1
5754,392,161,1
5755,393,4,1
5756,393,9,1
5757,393,10,1
5758,393,11,1
5759,393,12,1
5760,393,24,1
5761,393,28,1
5762,393,34,1
5763,393,36,1
5764,393,38,1
5765,393,44,1
5766,393,55,1
5767,393,57,1
5768,393,66,1
5769,393,68,1
5770,393,74,1
5771,393,80,1
5772,393,84,1
5773,393,86,1
5774,393,87,1
5775,393,101,1
5776,393,102,1
5777,393,112,1
5778,393,114,1
5779,393,118,1
5780,393,123,1
5781,393,128,1
5782,393,147,1
5783,393,150,1
5784,393,161,1
5785,394,0,1
5786,394,18,1
5787,394,30,1
5788,394,40,1
5789,394,44,1
5790,394,58,1
5791,394,79,1
5792,394,117,1
5793,394,125,1
5794,394,129,1
5795,394,156,1
5796,395,2,1
5797,395,4,1
5798,395,9,1
5799,395,10,1
5800,395,13,1
5801,395,31,1
5802,395,32,1
5803,395,36,1
5804,395,40,1
5805,395,46,1
5806,395,48,1
5807,395,50,1
5808,395,57,1
5809,395,60,1
5810,395,66,1
5811,395,75,1
5812,395,80,1
5813,395,84,1
5814,395,91,1
5815,395,92,1
5816,395,96,1
5817,395,98,1
5818,395,99,1
5819,395,102,1
5820,395,104,1
5821,395,105,1
5822,395,112,1
5823,395,118,1
5824,395,119,1
5825,395,131,1
5826,395,137,1
5827,395,143,1
5828,395,149,1
5829,395,154,1
5830,395,155,1
5831,395,164,1
5832,396,0,1
5833,396,10,1
5834,396,18,1
5835,396,30,1
5836,396,40,1
5837,396,62,1
5838,396,68,1
5839,396,79,1
5840,396,82,1
5841,396,86,1
5842,396,102,1
5843,396,111,1
5844,396,122,1
5845,396,129,1
5846,396,142,1
5847,396,163,1
5848,397,12,1
5849,397,22,1
5850,397,28,1
5851,397,34,1
5852,397,37,1
5853,397,44,1
5854,397,46,1
5855,397,86,1
5856,397,91,1
5857,397,99,1
5858,397,103,1
5859,397,112,1
5860,397,119,1
5861,397,122,1
5862,398,0,1
5863,398,10,1
5864,398,36,1
5865,398,50,1
5866,398,57,1
5867,398,68,1
5868,398,80,1
5869,398,112,1
5870,398,125,1
5871,398,131,1
5872,398,152,1
5873,399,13,1
5874,399,24,1
5875,399,28,1
5876,399,34,1
5877,399,66,1
5878,399,68,1
5879,399,76,1
5880,399,81,1
5881,399,99,1
5882,399,104,1
5883,399,118,1
5884,399,119,1
5885,399,125,1
5886,399,138,1
5887,399,144,1
5888,399,147,1
5889,400,23,1
5890,400,44,1
5891,400,55,1
5892,400,58,1
5893,400,60,1
5894,400,62,1
5895,400,81,1
5896,400,108,1
5897,400,118,1
5898,400,119,1
5899,400,120,1
5900,400,125,1
5901,400,142,1
5902,400,154,1
5903,400,164,1
5904,401,4,1
5905,401,9,1
5906,401,30,1
5907,401,33,1
5908,401,37,1
5909,401,41,1
5910,401,55,1
5911,401,57,1
5912,401,60,1
5913,401,73,1
5914,401,84,1
5915,401,104,1
5916,401,108,1
5917,401,114,1
5918,401,118,1
5919,401,119,1
5920,401,126,1
5921,401,128,1
5922,401,161,1
5923,402,57,1
5924,402,68,1
5925,402,80,1
5926,402,86,1
5927,402,102,1
5928,402,126,1
5929,402,127,1
5930,402,129,1
5931,402,152,1
5932,402,161,1
5933,402,164,1
5934,403,1,1
5935,403,5,1
5936,403,26,1
5937,403,50,1
5938,403,62,1
5939,403,77,1
5940,403,117,1
5941,403,150,1
5942,403,158,1
5943,403,161,1
5944,404,28,1
5945,404,30,1
5946,404,58,1
5947,404,68,1
5948,404,80,1
5949,404,81,1
5950,404,84,1
5951,404,100,1
5952,404,127,1
5953,404,129,1
5954,404,144,1
5955,404,161,1
5956,405,18,1
5957,405,58,1
5958,405,60,1
5959,405,78,1
5960,405,84,1
5961,405,126,1
5962,405,127,1
5963,405,129,1
5964,405,134,1
5965,405,161,1
5966,406,12,1
5967,406,58,1
5968,406,80,1
5969,406,86,1
5970,406,87,1
5971,406,96,1
5972,406,101,1
5973,406,104,1
5974,406,119,1
5975,406,122,1
5976,406,156,1
5977,406,163,1
5978,407,0,1
5979,407,9,1
5980,407,18,1
5981,407,30,1
5982,407,47,1
5983,407,80,1
5984,407,84,1
5985,407,102,1
5986,407,125,1
5987,407,161,1
5988,408,0,1
5989,408,2,1
5990,408,4,1
5991,408,9,1
5992,408,28,1
5993,408,58,1
5994,408,60,1
5995,408,68,1
5996,408,87,1
5997,408,112,1
5998,408,122,1
5999,408,126,1
6000,408,128,1
6001,408,147,1
6002,408,156,1
6003,409,25,1
6004,409,28,1
6005,409,44,1
6006,409,66,1
6007,409,80,1
6008,409,102,1
6009,409,134,1
6010,409,144,1
6011,409,161,1
6012,409,164,1
6013,410,12,1
6014,410,13,1
6015,410,28,1
6016,410,33,1
6017,410,43,1
6018,410,119,1
6019,410,128,1
6020,410,142,1
6021,410,147,1
6022,410,151,1
6023,410,156,1
6024,410,158,1
6025,411,25,1
6026,411,44,1
6027,411,50,1
6028,411,58,1
6029,411,61,1
6030,411,69,1
6031,411,76,1
6032,411,99,1
6033,411,103,1
6034,411,108,1
6035,411,156,1
6036,411,157,1
6037,411,161,1
6038,412,6,1
6039,412,8,1
6040,412,26,1
6041,412,49,1
6042,412,55,1
6043,412,98,1
6044,412,101,1
6045,412,119,1
6046,412,128,1
6047,412,131,1
6048,412,150,1
6049,413,2,1
6050,413,4,1
6051,413,8,1
6052,413,39,1
6053,413,68,1
6054,413,86,1
6055,413,107,1
6056,413,135,1
6057,413,142,1
6058,413,154,1
6059,414,0,1
6060,414,10,1
6061,414,12,1
6062,414,52,1
6063,414,60,1
6064,414,80,1
6065,414,85,1
6066,414,102,1
6067,414,118,1
6068,414,127,1
6069,414,134,1
6070,414,161,1
6071,415,2,1
6072,415,22,1
6073,415,44,1
6074,415,61,1
6075,415,85,1
6076,415,102,1
6077,415,107,1
6078,415,111,1
6079,415,129,1
6080,415,137,1
6081,415,163,1
6082,415,164,1
6083,416,0,1
6084,416,3,1
6085,416,4,1
6086,416,10,1
6087,416,21,1
6088,416,30,1
6089,416,34,1
6090,416,38,1
6091,416,40,1
6092,416,44,1
6093,416,45,1
6094,416,68,1
6095,416,80,1
6096,416,81,1
6097,416,91,1
6098,416,104,1
6099,416,112,1
6100,416,118,1
6101,416,120,1
6102,416,121,1
6103,416,123,1
6104,416,125,1
6105,416,126,1
6106,416,127,1
6107,416,129,1
6108,416,137,1
6109,416,148,1
6110,416,150,1
6111,416,154,1
6112,416,156,1
6113,416,161,1
6114,416,163,1
6115,417,0,1
6116,417,2,1
6117,417,3,1
6118,417,4,1
6119,417,9,1
6120,417,10,1
6121,417,12,1
6122,417,13,1
6123,417,19,1
6124,417,22,1
6125,417,24,1
6126,417,26,1
6127,417,34,1
6128,417,36,1
6129,417,37,1
6130,417,40,1
6131,417,44,1
6132,417,49,1
6133,417,50,1
