movie,21bridgesmovie,47metersdown,abeautifuldaymovie,abominablemovie,adastramovie,adogsjourneymovie,aftermathmovie,aftermovie,ahiddenlifefilm,alitamovie,amazinggracemov,angelhasfallen,angrybirdsmovie,annabellemovie,annamovie,apollo11movie,arcticdogsmovie,arcticmovie,artofracingmovie,avengers,beachbummovie,bernadettefilm,blackandbluemovie,blackchristmas,blindedbythelightmovie,bombshellmovie,booksmart,breakthroughmovie,brianbanksmovie,brightburnmovie,brittanyrunsmov,captainmarvelofficial,captivestatemovie,catsmovie,charliesangels,childsplaymovie,clarathefilm,coldpursuitmovie,countdown,currentwarmovie,darkwatersmovie,detectivepikachumovie,disneyaladdin,disneyfrozen,disneymaleficent,doctorsleepmovie,dolemiteismyname,dontletgomovie,doramovie,downtonabbey_official,dumbo,escaperoom,everybodyknowsmovie,fastandfuriousmovie,fightingwmyfam,fivefeetapartfilm,fordvferrari,freaksthefilm,geminimanmovie,glassmovie,gloriabellmovie,godzillamovie,goldfinchmovie,goodboysmovie,goodliarmovie,gretafilm,halathemovie,happydeathdaymovie,harrietfilm,hellboymovie,hersmellmovie,highlifemovie,highstrungmovie,honeyboymovie,hotelmumbaifilm,httydragon,hustlemovie,hustlersmovie,isntitromantic,itmovieofficial,jayandsilentbob,johnwickmovie,jojorabbitmovie,jokermovie,judythefilm,jumanjimovie,justmercyfilm,knivesout,lalloronamovie,lastblackmansf,lastchristmasthemovie,latenightmovie,lighthousemovie,lionking,littlethemovie,littlewomenmovie,littlewoodsfilm,longshotmovie,lordsofchaosmovie,lucyintheskyfilm,mamovie2019,marriagestory,meettheaddams,meninblack,midsommarmovie,midwaymovie,missbalamovie,missinglinkfilm,motherlessbklyn,onceinhollywood,onthebasisofsex,overcomermovie,peanutbutterfalcon,petsematarymovie,piercingmovie,playingwithfire,playmobilthemovie,pomsmovie,queenandslim,rambomovie,readyornotfilm,richardjewellfilm,rocketmanmovie,scarystoriesmovie,secretlifeofpets,serenityfilm,shaftmovie,shazammovie,spidermanmovie,spiesindisguise,starwars,stormboymovie,stubermovie,taosdfilm,teenspiritmov,terminator,theaeronautsmov,thebestofenemies,thedeaddontdie,thefarewell,thehighwaymen,thehummingbirdprojectfilm,theintrudermovie,theirishmanfilm,thekitchenmovie,thelegomovie,themustangfilm,thenightingalefilm,theprodigymovie,thesunisalsoastar,theupsidefilm,tolkienmovie,toystory,triplefrontier,uglydolls,uncutgems,underthesilverlake,usmovie,wavesmovie,whatmenwant,wonderparkmovie,wrinklestheclown,xmenmovies,yardiefilm,yesterdaymovie,zombieland
honeyboymovie,0.79524976,0.8248887,0.70611453,0.7972995,0.7306287,0.7462969,0.7854949,0.78044254,0.76887,0.7002209,0.541242,0.7411168,0.7569404,0.75088835,0.7700657,0.7949207,0.8104336,0.76206774,0.78592616,0.7910273,0.80441976,0.80105114,0.71711016,0.74348164,0.7541788,0.7060661,0.45223692,0.7650856,0.6813162,0.73979425,0.85994583,0.7400937,0.736188,0.7555464,0.72645915,0.7678386,0.7980578,0.7153147,0.8826551,0.7533334,0.78003025,0.7165859,0.7918304,0.67023575,0.7824928,0.7567884,0.795992,0.7243716,0.75017256,0.75164664,0.7930332,0.7199672,0.7570302,0.7123379,0.74028254,0.7921466,0.7843773,0.83024913,0.77911174,0.7759657,0.77949035,0.7060169,0.8008356,0.77318704,0.7060698,0.7097326,0.7441351,0.800943,0.7985414,0.7877353,0.887182,0.78254086,0.6540093,0.9999999,0.76696205,0.8482438,0.77617276,0.8235336,0.81370425,0.74749,0.7087775,0.7050161,0.85074157,0.73727995,0.8520559,0.76340836,0.75619453,0.8327739,0.7591661,0.7573967,0.7570758,0.8429352,0.78254086,0.76889026,0.8147237,0.65620446,0.68698454,0.7963649,0.74698424,0.7897969,0.8043049,0.80799353,0.67165357,0.66956514,0.79259694,0.77450657,0.72334284,0.7646809,0.7061007,0.8146819,0.67366034,0.7527191,0.5126542,0.80286443,0.79558307,0.7969528,0.84295624,0.7718363,0.8374461,0.7550858,0.7728761,0.74809843,0.78464687,0.73839223,0.74097306,0.76443917,0.7433577,0.8222977,0.6353409,0.7361612,0.4752828,0.763041,0.7196829,0.75612557,0.8499202,0.7687148,0.87172425,0.80350316,0.8049274,0.7932954,0.83067816,0.76887,0.74346644,0.7661107,0.61757016,0.65514714,0.80126387,0.87753195,0.78093153,0.7248724,0.7900946,0.7877205,0.71009797,0.78009003,0.8249272,0.8725522,0.77668,0.76892275,0.8740832,0.7626172,0.79159296,0.76887,0.8185,0.74745744,0.7398399,0.67759484
hotelmumbaifilm,0.9630776,0.9407905,0.9534493,0.87131923,0.9782024,0.77900004,0.9799152,0.97727585,0.9849348,0.9457553,0.590817,0.94523466,0.8935018,0.8800125,0.9701442,0.9701968,0.95451826,0.9740004,0.9755044,0.96046025,0.9321517,0.93776464,0.8561018,0.9705247,0.962421,0.8956306,0.5552654,0.8742571,0.91825455,0.93871015,0.94005203,0.95333076,0.89429945,0.77483284,0.86037874,0.6624862,0.5792216,0.96741265,0.8834896,0.961987,0.9207423,0.9270668,0.9817117,0.79873943,0.97039396,0.9755545,0.8917335,0.9614601,0.96992564,0.925254,0.9826733,0.91583395,0.970645,0.8427919,0.9030755,0.95658976,0.959442,0.86866295,0.9540009,0.9565126,0.98213905,0.8949812,0.92292583,0.94920784,0.9310391,0.9228954,0.8827332,0.9607709,0.95917106,0.9579981,0.83925575,0.98020285,0.35635057,0.76696205,1.0000001,0.81669205,0.9313925,0.56825626,0.97134197,0.9506329,0.86794263,0.9416314,0.9488665,0.97257626,0.858527,0.8782742,0.93973136,0.83139294,0.9686497,0.88853496,0.96298826,0.89038575,0.98020285,0.89466065,0.89071727,0.8946759,0.92222446,0.9707994,0.97416735,0.9388938,0.97291625,0.96604896,0.8967977,0.85920805,0.96927786,0.89583576,0.9086161,0.97788054,0.943325,0.8325824,0.8650501,0.9788718,0.5053436,0.9316414,0.6063752,0.8703222,0.93418616,0.976019,0.8072344,0.975141,0.9676128,0.9725201,0.95751125,0.96650475,0.73922837,0.9771873,0.9525865,0.9436257,0.83936167,0.93730503,0.6051222,0.96528846,0.9732003,0.97707844,0.85477155,0.9370872,0.94074005,0.8932405,0.9422385,0.9725049,0.95928705,0.9849348,0.8757651,0.87778807,0.85504925,0.8700857,0.96272373,0.8574711,0.733479,0.9174004,0.8580069,0.94954425,0.92694354,0.9624314,0.6440745,0.9057996,0.96370643,0.95627934,0.9467795,0.844766,0.8901717,0.9849348,0.9426024,0.9580882,0.969489,0.8410827
httydragon,0.76071024,0.88314295,0.76631856,0.8573962,0.76360005,0.68137354,0.79056567,0.81567335,0.7765496,0.79255337,0.35509098,0.7765831,0.7648867,0.8648044,0.79444706,0.7743337,0.8038584,0.75641346,0.78528666,0.8037407,0.7766699,0.7698508,0.7877932,0.7836898,0.753027,0.7627782,0.6432962,0.8384897,0.67091644,0.7840103,0.8281974,0.77289546,0.8171156,0.64710724,0.7294299,0.936672,0.8802764,0.7330199,0.8494159,0.80477256,0.7839426,0.7899906,0.83833146,0.80238825,0.82615924,0.7683374,0.7858109,0.80973107,0.7518908,0.8534543,0.8311412,0.7815153,0.7648226,0.7694227,0.8568705,0.804091,0.75488967,0.75929034,0.7849237,0.76100826,0.8122336,0.7658651,0.7378324,0.7780439,0.7720881,0.75833356,0.8386052,0.7958286,0.80597705,0.76122683,0.9015202,0.80898505,0.4723835,0.8482438,0.81669205,1.0000001,0.8541441,0.8584992,0.82300687,0.7996878,0.73434937,0.7477314,0.8887611,0.7830135,0.9472374,0.82358986,0.7524529,0.9501362,0.7998901,0.8425279,0.74121,0.718429,0.80898505,0.80820954,0.7726326,0.74382204,0.71955884,0.8240969,0.7646125,0.8527569,0.8505901,0.81254,0.748758,0.7425224,0.8493419,0.8235156,0.784127,0.7720315,0.7557132,0.683458,0.79794276,0.7603546,0.53191215,0.75262076,0.8846372,0.7321345,0.8238663,0.751684,0.97146827,0.7811421,0.7680252,0.7583997,0.77970964,0.7467546,0.60104525,0.7731288,0.7358483,0.8782247,0.752713,0.84736603,0.6282399,0.7551716,0.7952393,0.7560299,0.8082916,0.77067137,0.8126795,0.711618,0.78297555,0.840355,0.8735831,0.7765496,0.79585236,0.77096075,0.64037263,0.6075111,0.79763705,0.9286804,0.9576993,0.8276997,0.67658067,0.8042433,0.8255044,0.8074051,0.63607365,0.9016551,0.84277487,0.77901226,0.8681319,0.6681854,0.70657146,0.7765496,0.85178953,0.7257753,0.7740914,0.7602219
hustlemovie,0.93154216,0.94787675,0.8997231,0.89652383,0.91213405,0.7102049,0.9067257,0.9289135,0.91796213,0.88718724,0.59435445,0.8843897,0.8759003,0.90261304,0.9199382,0.9252557,0.9212325,0.90204424,0.9159409,0.904384,0.91978574,0.8904579,0.8463347,0.91246855,0.89197683,0.8696262,0.63951427,0.87886894,0.88360363,0.88511217,0.8700066,0.876495,0.87153447,0.771847,0.81180555,0.7346494,0.6405839,0.88220936,0.91090304,0.9115511,0.8810943,0.92363954,0.9285829,0.72390383,0.918628,0.931251,0.8749113,0.9184785,0.9199491,0.9014173,0.9235685,0.87731475,0.89954656,0.79322255,0.8540581,0.92571676,0.8806487,0.8668239,0.90318036,0.9256168,0.92295206,0.8948382,0.91249365,0.92150617,0.91260624,0.8657909,0.9015831,0.9091951,0.89860827,0.8899794,0.84259874,0.92785126,0.4186788,0.77617276,0.9313925,0.8541441,1.0,0.65834457,0.9486553,0.9299355,0.8280816,0.898408,0.92990786,0.9234462,0.881236,0.8618943,0.8811413,0.86041147,0.92490345,0.8660692,0.8939509,0.8579102,0.92785126,0.8538863,0.8835885,0.8392929,0.89041555,0.9195585,0.8976126,0.90264595,0.9199429,0.92323905,0.8592243,0.83027184,0.94294757,0.8606142,0.8639065,0.91785043,0.926357,0.8243612,0.8649179,0.9273102,0.4832295,0.89483744,0.6838888,0.83975166,0.9230032,0.92101085,0.85512483,0.91407305,0.8920748,0.9124261,0.91816765,0.9054922,0.73646206,0.91927606,0.8937885,0.8997271,0.79086363,0.8986464,0.5151132,0.8970588,0.923797,0.92680925,0.8430035,0.8941709,0.86545855,0.8851791,0.8744331,0.93146324,0.94188786,0.91796213,0.87733346,0.85993624,0.84580344,0.8107965,0.9076368,0.85827523,0.79278135,0.9084917,0.8645377,0.88330686,0.9045263,0.9340721,0.6818902,0.8997383,0.93184304,0.8989731,0.94663566,0.82685226,0.8553814,0.91796213,0.93914443,0.8931799,0.91265523,0.8065704
hustlersmovie,0.56226486,0.6944801,0.4900575,0.6874098,0.4959398,0.5133782,0.55926186,0.5618614,0.5338943,0.487687,0.29358637,0.4944519,0.53089464,0.6244743,0.5250495,0.5521397,0.570768,0.52257425,0.5426526,0.5571117,0.57234234,0.54797256,0.54198265,0.50721127,0.5219502,0.4961586,0.48605013,0.6499197,0.4728557,0.51840496,0.6287109,0.50648224,0.5363817,0.53203136,0.5629274,0.9092969,0.9535314,0.4795427,0.7423695,0.5239263,0.5194011,0.49799088,0.5985339,0.53373903,0.5816512,0.5155648,0.6544877,0.5096915,0.547626,0.6239942,0.5850438,0.50038,0.50607646,0.51812327,0.58303815,0.57189864,0.5239331,0.6373879,0.5705122,0.5367163,0.5818459,0.5047315,0.5816445,0.52174574,0.4521031,0.4744377,0.5843004,0.61869264,0.55243564,0.5304088,0.8020607,0.57963616,0.64507365,0.8235336,0.56825626,0.8584992,0.65834457,0.9999998,0.62369317,0.536502,0.48113582,0.46663818,0.7136125,0.5082786,0.84838665,0.5682559,0.5112119,0.7767636,0.54606754,0.6240876,0.50907457,0.5878429,0.57963616,0.5691401,0.58887327,0.45205167,0.4753215,0.5917026,0.50060135,0.635265,0.6137822,0.6247253,0.492405,0.47644845,0.606731,0.5841056,0.5036243,0.52408016,0.46877715,0.5193252,0.50272495,0.5146142,0.36596328,0.5503461,0.91359115,0.56703,0.6808754,0.53994715,0.858099,0.52731544,0.5531091,0.49641508,0.56069577,0.49352637,0.50234896,0.52511084,0.4871865,0.6552407,0.43513915,0.5836123,0.3642361,0.520898,0.49749357,0.51974785,0.73914987,0.5308496,0.639281,0.59610015,0.56787425,0.61285037,0.6718868,0.5338943,0.5644759,0.6612476,0.39900896,0.3816485,0.5507684,0.77035576,0.86543506,0.52969724,0.56196177,0.5736506,0.53335243,0.5862959,0.66741985,0.77428454,0.61762416,0.5341547,0.71257424,0.5068677,0.54313016,0.5338943,0.63134664,0.49042633,0.500348,0.48424828
isntitromantic,0.9736977,0.9472136,0.92660236,0.891174,0.9553425,0.7803936,0.9594681,0.9629637,0.96895283,0.9149897,0.6703643,0.9239176,0.9128642,0.88055867,0.9481338,0.97395223,0.96159375,0.9588608,0.9638868,0.9451453,0.94419044,0.93542665,0.8442137,0.94493985,0.9482714,0.89117223,0.5543875,0.8717576,0.9228073,0.9188814,0.93411,0.9172877,0.880139,0.8132805,0.8568588,0.6832425,0.61427855,0.9388582,0.91322595,0.93776244,0.9027224,0.9217955,0.9627165,0.74966455,0.95534563,0.97207636,0.9014848,0.92960507,0.95946574,0.905317,0.9607477,0.8984729,0.9446882,0.80727,0.8584313,0.9371525,0.9393822,0.886023,0.9482491,0.9519505,0.9634521,0.9004803,0.95295584,0.9481152,0.91577756,0.88517535,0.8974996,0.9659328,0.93924075,0.9540192,0.86797714,0.96325713,0.4449656,0.81370425,0.97134197,0.82300687,0.9486553,0.62369317,0.99999994,0.9463395,0.86142534,0.9385604,0.95349634,0.9538277,0.8717701,0.8657687,0.93673366,0.8222413,0.9554729,0.85930914,0.9468295,0.91772634,0.96325713,0.88850075,0.9071239,0.8604805,0.9237655,0.958718,0.9480068,0.92698437,0.9573088,0.9633291,0.86793286,0.845125,0.9583417,0.87357485,0.8870413,0.9611352,0.9319367,0.8771215,0.85400486,0.9657455,0.4958914,0.9337155,0.6356161,0.87678164,0.9519534,0.97426724,0.82132983,0.96350574,0.9507387,0.9482107,0.9560448,0.9471112,0.78321093,0.9558045,0.93146414,0.93230313,0.8000211,0.90949845,0.5310116,0.9499073,0.94614387,0.9679633,0.8939263,0.9289173,0.93792206,0.9344979,0.9261034,0.9522603,0.9578421,0.96895283,0.8754201,0.89532995,0.8730289,0.86837643,0.9476408,0.8729031,0.7462641,0.89618295,0.91177523,0.9352023,0.9071386,0.95527834,0.7045787,0.9120007,0.9468418,0.94068825,0.9596811,0.863332,0.89503384,0.96895283,0.9524181,0.9443977,0.9437397,0.823176
itmovieofficial,0.9342324,0.92396927,0.93808085,0.9138163,0.93551856,0.77618384,0.9387374,0.9551724,0.94114476,0.9385155,0.59027463,0.9308201,0.92855906,0.9006479,0.9441514,0.9491141,0.95053893,0.94321436,0.9510176,0.9369066,0.9324457,0.9228691,0.89595264,0.9482207,0.9117305,0.94423014,0.6234782,0.89982575,0.89727116,0.92705196,0.9064884,0.9358102,0.91890615,0.7442979,0.86343247,0.64656156,0.56404877,0.9056041,0.8624276,0.96031415,0.92861867,0.9513767,0.9519976,0.8345124,0.9592575,0.9458149,0.9072971,0.95071256,0.929036,0.9126861,0.96060574,0.9389061,0.9337663,0.8663693,0.9132526,0.9300234,0.8986953,0.89242715,0.942559,0.954423,0.9422691,0.9308425,0.9338619,0.94212914,0.9492542,0.9087611,0.90801334,0.9214055,0.9403276,0.9251576,0.8025336,0.94169205,0.36060968,0.74749,0.9506329,0.7996878,0.9299355,0.536502,0.9463395,0.99999994,0.92496186,0.95272344,0.9326011,0.95867145,0.8016434,0.9233371,0.94478184,0.8464633,0.9390975,0.90506124,0.9110796,0.89084685,0.94169205,0.9199098,0.896796,0.9080609,0.9314449,0.9530731,0.92919236,0.9399351,0.9608128,0.93940085,0.9223216,0.90205204,0.95795727,0.926434,0.9323899,0.93879074,0.96385294,0.85037434,0.8893752,0.9378632,0.57007396,0.9381087,0.58795464,0.89851326,0.91645175,0.93691134,0.79783726,0.94519174,0.9173873,0.92731977,0.941834,0.939509,0.7556051,0.9478627,0.9369208,0.94287056,0.8945384,0.94035333,0.63925815,0.91921306,0.9492192,0.9496727,0.83574134,0.9459323,0.9033214,0.8725474,0.89475155,0.94503975,0.95322084,0.94114476,0.9245918,0.8750972,0.89560235,0.8495454,0.93553954,0.8638543,0.72146946,0.95045024,0.85825706,0.9403406,0.9493038,0.9540172,0.64417505,0.8808945,0.9386276,0.9227958,0.92568123,0.8697895,0.89463115,0.94114476,0.9621781,0.8975827,0.9468207,0.9074312
jayandsilentbob,0.84756684,0.8324536,0.8785059,0.85477465,0.85702133,0.79516125,0.853607,0.8746394,0.8505238,0.91908526,0.52159435,0.8776375,0.92135715,0.8659738,0.8691804,0.8859337,0.9023214,0.8766783,0.8733605,0.8777683,0.90373886,0.84891677,0.9147109,0.87207687,0.82475495,0.9531405,0.5877747,0.84167725,0.82605314,0.8760666,0.8406526,0.89496964,0.8605044,0.6420782,0.89229035,0.58893734,0.5234638,0.80323696,0.7919215,0.89579594,0.8880056,0.8957131,0.88517624,0.8254239,0.8976141,0.87285596,0.8879989,0.86500937,0.85348284,0.86071485,0.8863012,0.91809756,0.848971,0.89125323,0.9009268,0.8631086,0.82270694,0.87186116,0.89411354,0.89272976,0.84409606,0.8756191,0.8687987,0.9078303,0.87353885,0.8526169,0.8513198,0.8248045,0.87222946,0.839904,0.7532677,0.83932793,0.30126557,0.7087775,0.86794263,0.73434937,0.8280816,0.48113582,0.86142534,0.92496186,1.0000001,0.8675796,0.8744751,0.88228106,0.70980144,0.9367824,0.9025714,0.77886826,0.8702125,0.8363452,0.8166545,0.8542673,0.83932793,0.90110666,0.8615364,0.90506655,0.8898269,0.8847625,0.8518862,0.9188286,0.8920413,0.86825204,0.91048336,0.8903737,0.8985579,0.8941184,0.9060292,0.8446223,0.8818502,0.85989773,0.85135955,0.8329682,0.6302977,0.90775853,0.54902416,0.8674864,0.85101724,0.8438855,0.69911516,0.839701,0.8239498,0.84243137,0.8577862,0.87188333,0.72729135,0.855105,0.886797,0.88858455,0.9216541,0.88558066,0.6746166,0.8183177,0.8852648,0.8695916,0.7649425,0.9162733,0.8388073,0.78169614,0.81994665,0.8535187,0.8897052,0.8505238,0.9214193,0.7973541,0.81670326,0.76515156,0.86954343,0.8385368,0.6533167,0.90032464,0.7943126,0.89049256,0.91691154,0.8983842,0.5943182,0.7978982,0.8652981,0.8397207,0.8497372,0.8307478,0.859688,0.8505238,0.9191788,0.784139,0.8524442,0.91982335
johnwickmovie,0.92804915,0.8902227,0.8905763,0.8531218,0.93895733,0.7002155,0.9277748,0.92519176,0.9296751,0.91623104,0.61829156,0.93074006,0.8774918,0.8803286,0.92948294,0.9241951,0.92572075,0.93763375,0.9430847,0.88659483,0.88543606,0.9016184,0.81843144,0.92284393,0.9050333,0.88338786,0.5594639,0.8475366,0.91656375,0.87706566,0.8725555,0.89524084,0.925282,0.74791396,0.78407055,0.5823818,0.4967503,0.89347064,0.8274159,0.9369064,0.913471,0.94362575,0.91443133,0.73718196,0.90582055,0.9411969,0.8498805,0.91709465,0.9183264,0.8643264,0.9173918,0.8824374,0.922648,0.75929743,0.8462227,0.8995261,0.8999445,0.84882796,0.9273269,0.9293962,0.9174956,0.93933266,0.9138254,0.9301712,0.9504167,0.88341844,0.88950706,0.89879125,0.91964895,0.91980165,0.8013378,0.9200661,0.331692,0.7050161,0.9416314,0.7477314,0.898408,0.46663818,0.9385604,0.95272344,0.8675796,1.0,0.89480776,0.9520489,0.778947,0.8522623,0.9305424,0.7603603,0.9152597,0.8275177,0.8962982,0.86733365,0.9200661,0.8867013,0.88270426,0.83811116,0.9242894,0.9265497,0.9116731,0.90711,0.930993,0.9163341,0.85709804,0.83662224,0.9139685,0.8535313,0.87244815,0.9254413,0.9667697,0.81989,0.89350545,0.9347578,0.46554044,0.9043774,0.50718695,0.8367632,0.9042353,0.9347235,0.76535237,0.96304506,0.91158044,0.9303983,0.91874087,0.9302016,0.7401518,0.9396729,0.9293461,0.8763196,0.8182793,0.90578705,0.5210468,0.9247752,0.9358699,0.9422538,0.77968836,0.92851555,0.8688466,0.86795545,0.88062376,0.9130861,0.9176817,0.9296751,0.8499215,0.8568824,0.94075096,0.8970881,0.9143517,0.7919085,0.6659958,0.9225573,0.8537636,0.9130704,0.88255924,0.9300488,0.6094639,0.81970054,0.9074758,0.89801496,0.90081364,0.8512656,0.85142034,0.9296751,0.9224254,0.9062721,0.9209179,0.8263139
jojorabbitmovie,0.92086864,0.9557262,0.90570325,0.9028435,0.91247505,0.81762904,0.9498675,0.94535875,0.9333667,0.91700864,0.56172466,0.90618753,0.8997011,0.9023655,0.9315854,0.93270767,0.9285047,0.93556786,0.9292354,0.9338032,0.91488206,0.91370773,0.86535525,0.9292785,0.89863044,0.8873461,0.59211135,0.89902323,0.8723514,0.90951586,0.92492247,0.9147577,0.892943,0.79927254,0.84919065,0.76322305,0.70668894,0.8993943,0.90512425,0.9392499,0.9132804,0.8918447,0.944114,0.8300743,0.9332002,0.9158214,0.91088325,0.9170904,0.92251503,0.92158496,0.9430992,0.9016019,0.9246629,0.85694283,0.9217985,0.94180787,0.9006752,0.89634347,0.9275334,0.9166165,0.9500133,0.87823033,0.9199393,0.90823835,0.8848048,0.88477004,0.8727603,0.9206899,0.93987334,0.9294793,0.88397783,0.9426665,0.4800282,0.85074157,0.9488665,0.8887611,0.92990786,0.7136125,0.95349634,0.9326011,0.8744751,0.89480776,1.0000001,0.9239327,0.9079046,0.90743005,0.9100388,0.9038532,0.93886435,0.89543825,0.90548587,0.89053273,0.9426665,0.9030478,0.8997254,0.87994874,0.87608594,0.95991504,0.919528,0.9594282,0.96140945,0.9473944,0.8783315,0.85948676,0.96693283,0.9241176,0.8978735,0.91873926,0.8938011,0.8415158,0.8676523,0.92576593,0.58197254,0.9116131,0.7234923,0.87599957,0.9478067,0.92301494,0.87591237,0.92666644,0.93561137,0.895256,0.92513704,0.92303175,0.77154326,0.917078,0.8994233,0.9555366,0.8433306,0.9133581,0.64454865,0.9190758,0.9151025,0.9297132,0.89320016,0.91139954,0.9344488,0.8679261,0.93047935,0.9443839,0.9709012,0.9333667,0.882244,0.8781496,0.81880903,0.8015516,0.93222916,0.9130624,0.81236994,0.89570093,0.8658866,0.9525558,0.9054489,0.94185334,0.7340484,0.93767375,0.9585386,0.9078139,0.9607737,0.8449515,0.8793067,0.9333667,0.9519235,0.8927551,0.9210356,0.8673267
jokermovie,0.9480216,0.9296705,0.9568035,0.8888708,0.9768333,0.73284984,0.96427983,0.9761006,0.97504574,0.93605775,0.5917838,0.94376546,0.90574944,0.90039515,0.96852523,0.9596213,0.9566866,0.97063535,0.97328705,0.9468706,0.9268163,0.95066315,0.8665083,0.9719324,0.9609225,0.9050767,0.5742821,0.8992359,0.9288998,0.9383718,0.93668455,0.95128417,0.9043232,0.77163905,0.8454419,0.62376285,0.53863263,0.9425317,0.85610867,0.970601,0.93499255,0.96350324,0.96007764,0.7882735,0.94512933,0.9681331,0.88342184,0.9627399,0.9530704,0.92767197,0.9615366,0.92296004,0.9643491,0.8324212,0.8868485,0.94943255,0.9435172,0.87265694,0.9586905,0.9606427,0.97003007,0.94028217,0.9247899,0.94893146,0.96737933,0.92968786,0.89727944,0.93903583,0.9525059,0.95848536,0.7990968,0.9684736,0.3272621,0.73727995,0.97257626,0.7830135,0.9234462,0.5082786,0.9538277,0.95867145,0.88228106,0.9520489,0.9239327,0.9999999,0.82398623,0.88597316,0.9654282,0.80053943,0.9669503,0.86767095,0.9517256,0.89490646,0.9684736,0.8697766,0.89861465,0.8828671,0.9384048,0.9585362,0.96754605,0.94649816,0.9522372,0.9411151,0.889204,0.8674494,0.9593207,0.88371396,0.9179099,0.97456324,0.9769627,0.84441847,0.8744561,0.9767854,0.49010146,0.941849,0.5667128,0.88392246,0.9044213,0.95938057,0.78006476,0.9740255,0.95707744,0.9798314,0.94903535,0.97472847,0.74332213,0.97584844,0.9588825,0.92263323,0.86025125,0.93430096,0.5681308,0.9663971,0.96953714,0.9770357,0.79735225,0.95901316,0.9282584,0.87321013,0.9262068,0.9616891,0.94109225,0.97504574,0.893276,0.87148905,0.8988752,0.9029017,0.9562471,0.83791953,0.7026414,0.95122963,0.849668,0.9354851,0.9212958,0.9708199,0.63766974,0.88025844,0.9624197,0.9439991,0.9253508,0.88240904,0.9059461,0.97504574,0.94598174,0.9449245,0.9677376,0.8537031
judythefilm,0.8240491,0.90914565,0.784898,0.8431282,0.81767344,0.6717566,0.834729,0.8508327,0.83087015,0.80023265,0.45517424,0.7838531,0.7824777,0.8693534,0.82361996,0.8183112,0.82976043,0.80870503,0.8220224,0.82161385,0.7843742,0.804653,0.7625567,0.81517124,0.8190417,0.73483896,0.59845215,0.8584993,0.76390666,0.78751516,0.86021465,0.7874414,0.8036703,0.7306606,0.73607826,0.8963678,0.8521959,0.79046744,0.88694185,0.8217966,0.7932363,0.7842605,0.8579855,0.7318703,0.8338573,0.8125931,0.821343,0.8190158,0.82987225,0.86209005,0.85044926,0.76734006,0.81178075,0.739657,0.8174579,0.8313128,0.8108632,0.79294735,0.82429165,0.78632826,0.8563276,0.7851697,0.7957251,0.791281,0.77933043,0.76738286,0.7962251,0.8534908,0.83402437,0.80748093,0.88999665,0.85468173,0.5289892,0.8520559,0.858527,0.9472374,0.881236,0.84838665,0.8717701,0.8016434,0.70980144,0.778947,0.9079046,0.82398623,0.9999998,0.7969422,0.7928572,0.90077186,0.83889276,0.82581836,0.80634034,0.7685544,0.85468173,0.7985971,0.79104227,0.72852355,0.7631528,0.8559872,0.80606526,0.8571535,0.85774153,0.85837835,0.7434693,0.7022368,0.860311,0.79810154,0.7638925,0.82408136,0.7846945,0.70781904,0.7792379,0.8196222,0.45423466,0.78129244,0.8515107,0.7428413,0.8645614,0.819748,0.96333385,0.8378073,0.82766336,0.818016,0.8295721,0.7955996,0.6781895,0.8171571,0.75995815,0.8622086,0.70301867,0.8202527,0.5216029,0.8268389,0.8119368,0.8149514,0.84091264,0.7872858,0.8578869,0.77430546,0.8368837,0.8697703,0.8840285,0.83087015,0.76819354,0.82299775,0.7081347,0.700678,0.8286975,0.8957551,0.9174602,0.8053798,0.7524487,0.8214318,0.792692,0.84585893,0.6960124,0.9260745,0.8720362,0.82151943,0.89534676,0.7193971,0.749607,0.83087015,0.8573129,0.8040094,0.81091464,0.7065324
