uid,sid
322,68
322,79
322,97
322,157
322,24
322,60
322,121
322,92
322,90
323,32
323,151
323,56
323,23
323,49
323,13
323,141
323,117
323,42
323,123
323,66
324,34
324,56
324,89
324,35
324,58
324,63
325,9
325,68
325,54
325,89
325,35
325,60
325,77
325,70
325,18
326,9
326,110
326,48
326,136
326,157
326,100
326,27
327,0
327,79
327,98
327,69
327,81
327,60
327,102
328,67
328,9
328,74
328,119
328,71
328,40
328,34
328,28
328,56
328,107
328,134
328,98
328,120
328,4
328,80
328,13
328,81
328,116
328,5
328,87
328,147
328,101
328,6
328,154
328,63
328,103
328,92
328,64
328,39
328,46
328,73
328,123
328,96
328,66
329,74
329,68
329,149
329,108
329,72
329,69
329,70
329,111
329,90
329,31
329,47
330,0
330,9
330,128
330,30
330,12
330,4
330,76
330,15
330,77
330,135
330,18
330,127
330,19
330,156
330,27
330,47
331,9
331,32
331,57
331,89
331,60
331,18
331,127
331,20
331,27
331,94
332,33
332,23
332,108
332,58
332,103
332,113
332,39
332,20
333,128
333,32
333,41
333,112
333,64
334,35
334,115
334,38
334,39
334,31
335,128
335,32
335,30
335,89
335,76
335,18
335,127
335,47
336,0
336,74
336,75
336,40
336,2
336,23
336,54
336,79
336,3
336,120
336,35
336,76
336,14
336,59
336,15
336,62
336,43
336,5
336,77
336,17
336,44
336,102
336,127
336,19
336,105
336,92
336,39
336,73
336,20
336,66
336,83
336,94
336,53
337,0
337,128
337,32
337,34
337,10
337,23
337,152
337,98
337,108
337,89
337,49
337,35
337,15
337,102
337,112
337,63
337,127
337,105
337,90
337,130
337,53
338,97
338,76
338,13
338,16
338,5
338,44
338,26
338,8
339,142
339,91
339,3
339,116
339,17
339,135
339,130
339,27
339,21
340,32
340,22
340,10
340,30
340,89
340,76
340,15
340,117
340,52
340,90
340,156
340,47
341,9
341,32
341,68
341,22
341,71
341,1
341,107
341,160
341,54
341,4
341,61
341,13
341,141
341,36
341,81
341,16
341,70
341,17
341,44
341,6
341,7
341,63
341,103
341,130
341,53
342,54
342,80
342,13
342,116
342,43
342,87
342,60
342,38
342,92
342,65
342,94
343,119
343,120
343,41
343,5
343,44
343,103
343,46
343,130
344,22
344,110
344,151
344,56
344,98
344,108
344,80
344,49
344,14
344,69
344,116
344,99
344,62
344,37
344,101
344,25
344,6
344,102
344,39
344,66
344,47
345,9
345,40
345,160
345,3
345,58
345,115
345,5
345,6
345,133
345,96
346,9
346,57
346,30
346,54
346,17
346,19
346,20
346,94
347,84
347,40
347,91
347,54
347,49
347,132
347,85
347,72
347,42
347,5
347,101
347,70
347,121
347,102
347,148
347,55
347,18
347,109
347,39
347,123
347,100
347,130
347,146
347,66
347,114
347,83
347,21
348,128
348,91
348,54
348,35
348,42
348,77
348,102
348,26
348,20
349,10
349,49
349,35
349,111
349,51
349,52
349,66
350,67
350,88
350,98
350,19
351,54
351,15
351,69
351,62
351,17
351,63
351,127
352,0
352,119
352,107
352,152
352,49
352,13
352,69
352,116
352,37
352,38
352,92
352,66
352,47
352,53
353,9
353,68
353,126
353,48
353,79
353,89
353,36
353,37
353,60
353,53
354,48
354,54
354,13
354,116
354,16
354,42
354,60
354,77
354,103
355,74
355,10
355,3
355,41
355,50
355,115
355,24
355,69
355,116
355,25
355,51
355,52
355,19
355,133
355,146
356,0
356,41
356,58
356,115
356,69
356,111
356,38
356,19
357,32
357,97
357,49
357,35
357,15
357,60
357,102
357,51
357,52
357,19
357,47
357,53
358,32
358,71
358,151
358,57
358,23
358,54
358,89
358,69
358,116
358,147
358,111
358,55
358,51
358,90
358,66
358,114
359,0
359,128
359,23
359,54
359,129
359,61
359,14
359,69
359,81
359,60
359,45
359,38
359,7
359,63
359,127
359,39
359,20
359,100
359,83
359,53
360,67
360,22
360,142
360,13
360,58
360,17
360,25
360,38
360,39
361,74
361,71
361,115
361,81
361,101
361,102
361,63
361,51
361,19
361,66
361,47
362,9
362,22
362,10
362,56
362,57
362,54
362,97
362,89
362,49
362,76
362,115
362,15
362,69
362,60
362,18
362,52
362,19
362,90
362,27
362,47
362,53
363,22
363,34
363,56
363,23
363,129
363,36
363,81
363,38
363,90
363,53
364,67
364,68
364,93
364,10
364,57
364,36
364,77
364,112
365,0
365,54
365,141
365,161
365,147
365,111
365,7
365,133
365,21
366,9
366,34
366,3
366,35
366,52
366,127
366,39
366,20
366,53
367,0
367,22
367,33
367,119
367,40
367,91
367,56
367,2
367,11
367,79
367,140
367,129
367,35
367,72
367,13
367,59
367,81
367,116
367,5
367,101
367,17
367,44
367,124
367,26
367,105
367,46
367,82
367,123
367,130
367,27
367,146
367,143
368,142
368,75
368,91
368,107
368,152
368,97
368,70
368,6
368,26
368,92
368,90
368,100
368,27
368,53
369,108
369,85
369,161
369,45
369,19
369,96
369,66
369,114
370,97
370,162
370,35
370,58
370,69
370,103
370,105
370,90
370,39
371,9
371,78
371,48
371,98
371,13
371,58
371,99
371,42
371,105
371,31
371,83
372,74
372,32
372,68
372,54
372,3
372,115
372,69
372,116
372,99
372,101
372,44
372,19
372,46
372,133
372,20
372,31
372,96
372,47
373,41
373,58
373,39
373,133
373,66
373,47
374,67
374,32
374,78
374,71
374,40
374,88
374,13
374,58
374,36
374,15
374,16
374,45
374,103
374,52
374,47
375,32
375,76
375,101
375,6
375,38
375,103
375,19
375,114
376,128
376,34
376,10
376,57
376,30
376,88
376,89
376,158
376,76
376,60
376,17
376,18
376,51
376,52
376,127
376,150
376,105
376,123
376,53
377,74
377,34
377,1
377,23
377,49
377,103
377,105
377,90
377,39
377,53
378,34
378,10
378,57
378,23
378,108
378,49
378,99
378,62
378,147
378,77
378,102
378,47
378,53
379,0
379,32
379,29
379,35
379,81
379,90
379,66
379,47
379,53
380,23
380,108
380,59
380,69
380,99
380,77
380,25
380,55
380,63
380,109
380,53
381,35
381,41
381,115
381,69
381,147
381,60
381,18
381,96
381,21
382,67
382,32
382,68
382,75
382,110
382,34
382,1
382,2
382,79
382,49
382,13
382,15
382,5
382,121
382,18
382,127
382,105
382,20
382,130
383,74
383,84
383,22
383,71
383,34
383,23
383,49
383,25
383,102
383,55
383,63
383,109
383,123
383,66
383,47
383,53
384,68
384,10
384,36
384,77
384,111
384,90
385,67
385,0
385,9
385,74
385,32
385,75
385,110
385,131
385,71
385,1
385,136
385,80
385,49
385,35
385,36
385,81
385,43
385,87
385,37
385,70
385,17
385,102
385,38
385,7
385,64
385,39
385,133
385,143
385,47
386,68
386,23
386,95
386,98
386,86
386,25
386,103
386,105
386,133
386,137
387,128
387,84
387,22
387,118
387,142
387,93
387,131
387,71
387,10
387,163
387,108
387,49
387,76
387,58
387,36
387,15
387,121
387,135
387,6
387,102
387,38
387,7
387,55
387,18
387,103
387,90
387,20
387,104
387,130
387,156
387,96
387,53
388,2
388,80
388,35
388,81
388,37
388,101
388,102
388,103
388,113
388,123
388,66
389,138
389,98
389,24
389,6
389,130
389,66
389,83
390,128
390,22
390,54
390,79
390,14
390,130
390,21
391,67
391,126
391,34
391,160
391,30
391,23
391,54
391,97
391,3
391,89
391,49
391,35
391,59
391,15
391,99
391,25
391,38
391,103
391,51
391,127
391,90
391,20
391,65
391,156
392,49
392,36
392,103
392,19
392,105
392,20
392,96
392,47
393,32
393,34
393,98
393,35
393,36
393,15
393,69
393,81
393,123
393,47
394,67
394,93
394,10
394,57
394,23
394,108
394,58
394,103
394,66
395,74
395,32
395,68
395,78
395,1
395,151
395,2
395,57
395,134
395,12
395,79
395,89
395,49
395,36
395,15
395,117
395,5
395,87
395,37
395,70
395,121
395,102
395,112
395,38
395,105
395,39
395,73
395,130
395,96
395,146
396,67
396,68
396,93
396,10
396,129
396,35
396,58
396,69
396,77
396,6
396,133
396,21
397,22
397,110
397,34
397,56
397,107
397,23
397,134
397,69
397,99
397,101
397,102
397,38
397,63
398,67
398,68
398,79
398,98
398,35
398,102
398,103
398,105
398,31
399,78
399,34
399,56
399,49
399,35
399,141
399,115
399,37
399,70
399,112
399,38
399,103
399,46
399,20
399,123
400,131
400,23
400,3
400,108
400,89
400,129
400,115
400,111
400,112
400,38
400,7
400,96
400,53
401,32
401,10
401,48
401,107
401,11
401,98
401,72
401,15
401,70
401,111
401,124
401,38
401,127
401,47
402,98
402,35
402,36
402,69
402,77
402,51
402,52
402,31
402,47
402,53
403,128
403,91
403,79
403,129
403,14
403,45
403,65
403,83
403,47
404,34
404,10
404,108
404,35
404,36
404,115
404,15
404,147
404,19
404,20
404,47
405,108
405,50
405,15
405,51
405,52
405,19
405,90
405,47
406,22
406,108
406,36
406,69
406,81
406,5
406,60
406,70
406,63
406,66
406,21
407,67
407,152
407,77
407,47
408,0
408,74
408,32
408,34
408,108
408,81
408,102
408,51
408,127
408,123
408,66
409,34
409,23
409,36
409,77
409,90
409,20
409,47
409,53
410,22
410,34
410,48
410,153
410,38
410,127
410,133
410,123
410,156
410,66
410,83
411,40
411,23
411,79
411,108
411,158
411,132
411,141
411,37
411,101
411,111
411,66
411,47
412,84
412,139
412,91
412,54
412,3
412,87
412,60
412,38
412,127
412,105
412,65
413,0
413,74
413,139
413,35
413,25
413,64
413,133
413,96
414,67
414,68
414,22
414,88
414,36
414,24
414,77
414,52
414,90
414,47
415,0
415,110
415,23
415,158
415,24
415,77
415,25
415,6
415,19
415,39
415,21
415,53
416,67
416,9
416,68
416,75
416,10
416,56
416,160
416,57
416,23
416,35
416,115
416,99
416,55
416,18
416,52
416,19
416,39
416,65
416,66
416,47
417,9
417,74
417,32
417,68
417,22
417,78
417,33
417,110
417,71
417,91
417,56
417,2
417,107
417,57
417,23
417,54
417,79
417,88
417,3
417,108
417,49
417,35
417,76
417,36
417,15
417,69
417,81
417,116
417,62
417,5
417,60
417,77
417,44
417,102
417,154
417,7
417,55
417,18
417,103
417,51
417,127
417,105
417,92
417,90
417,20
417,123
417,96
417,66
417,21
418,106
418,33
418,71
418,30
418,54
418,79
418,89
418,13
418,14
418,15
418,42
418,135
418,124
418,38
418,7
418,18
418,51
418,130
418,96
418,83
418,94
419,119
419,131
419,34
419,5
419,121
419,102
419,103
419,8
419,82
419,123
420,34
420,10
420,108
420,89
420,35
420,52
420,90
420,31
420,47
420,53
421,67
421,119
421,3
421,49
421,36
421,161
421,24
421,77
421,17
421,150
421,94
421,47
422,1
422,23
422,6
422,112
422,20
422,123
423,34
423,56
423,95
423,152
423,129
423,61
423,99
423,121
423,45
423,38
423,103
423,96
423,66
424,126
424,57
424,54
424,35
424,81
424,77
424,111
424,18
424,51
424,52
424,20
424,156
424,27
424,94
425,139
425,33
425,108
425,85
425,115
425,69
425,99
425,147
425,111
425,19
425,96
425,114
426,22
426,10
426,23
426,3
426,161
426,52
426,19
426,8
426,47
427,0
427,142
427,97
427,3
427,129
427,7
428,75
428,2
428,35
428,42
428,60
428,112
428,7
428,127
428,105
428,90
428,20
428,94
429,2
429,79
429,70
429,25
430,74
430,32
430,10
430,23
430,54
430,108
430,36
430,15
430,69
430,116
430,117
430,70
430,102
430,51
430,52
430,19
430,64
430,133
430,47
431,9
431,68
431,75
431,134
431,3
431,98
431,158
431,36
431,161
431,99
431,25
431,7
432,68
432,36
432,66
432,83
433,142
433,54
433,13
433,14
433,58
433,77
433,55
433,65
433,47
434,108
434,49
434,81
434,102
434,18
434,90
434,66
434,47
435,67
435,57
435,147
435,133
436,68
436,97
436,122
436,108
436,129
436,36
436,81
436,7
437,131
437,40
437,97
437,86
437,46
437,73
437,66
437,21
438,67
438,108
438,35
438,111
438,51
438,52
438,19
438,66
438,47
439,110
439,71
439,95
439,132
439,59
439,116
439,6
439,102
439,38
439,63
439,64
439,133
439,31
440,32
440,142
440,57
440,36
440,25
440,133
440,73
440,130
440,156
441,22
441,10
441,56
441,88
441,36
441,81
441,47
442,34
442,108
442,35
442,15
442,39
442,20
442,47
442,53
443,74
443,75
443,10
443,151
443,3
443,108
443,80
443,35
443,141
443,36
443,117
443,5
443,77
443,111
443,52
443,145
443,20
443,31
443,47
444,74
444,68
444,89
444,35
444,36
444,15
444,70
444,90
445,74
445,128
445,13
445,14
445,15
445,38
445,64
445,100
445,65
446,56
446,23
446,161
446,101
446,46
446,125
446,123
446,66
447,0
447,28
447,5
447,102
447,18
448,106
448,22
448,34
448,23
448,134
448,49
448,60
448,38
448,63
448,39
449,0
449,9
449,40
449,30
449,97
449,108
449,35
449,41
449,58
449,36
449,6
449,103
449,21
450,126
450,11
450,152
450,54
450,15
450,18
450,127
450,20
450,47
451,71
451,40
451,34
451,85
451,115
451,86
451,5
451,6
451,102
451,7
451,63
451,113
451,96
451,146
451,66
452,32
452,78
452,40
452,35
452,41
452,87
452,101
452,46
452,96
453,34
453,1
453,56
453,108
453,89
453,49
453,35
453,81
453,77
453,102
453,105
453,123
454,22
454,142
454,30
454,54
454,122
454,41
454,15
454,81
454,17
454,65
455,67
455,84
455,78
455,10
455,2
455,152
455,12
455,54
455,88
455,98
455,108
455,49
455,13
455,50
455,36
455,161
455,59
455,69
455,116
455,16
455,42
455,43
455,5
455,17
455,111
455,112
455,109
455,103
455,51
455,19
455,90
455,8
455,133
455,130
455,31
455,96
455,83
456,93
456,108
456,89
456,35
456,36
456,111
456,51
456,19
457,34
457,81
457,99
457,39
458,37
458,20
458,65
458,27
458,146
459,74
459,40
459,108
459,85
459,76
459,43
459,87
459,147
459,101
459,109
459,65
460,93
460,71
460,34
460,107
460,23
460,50
460,101
460,39
460,82
460,73
460,123
460,66
461,106
461,91
461,15
461,77
461,70
461,124
461,8
462,71
462,40
462,13
462,24
462,69
462,16
462,42
462,38
462,105
463,67
463,30
463,97
463,14
463,24
463,147
463,77
464,22
464,34
464,23
464,108
464,49
464,35
464,76
464,50
464,81
464,101
464,102
464,63
464,123
464,66
464,47
465,23
465,54
465,108
465,35
465,5
465,111
465,44
465,154
465,20
466,32
466,89
466,36
466,20
466,47
467,10
467,11
467,30
467,54
467,158
467,15
467,69
467,60
467,111
467,55
467,19
467,94
468,0
468,32
468,22
468,75
468,131
468,71
468,1
468,2
468,23
468,95
468,54
468,79
468,3
468,98
468,108
468,49
468,35
468,36
468,15
468,99
468,42
468,5
468,70
468,111
468,102
468,112
468,55
468,109
468,103
468,90
468,8
468,159
468,82
468,31
468,66
468,83
468,53
469,35
469,15
469,111
469,53
470,9
470,11
470,88
470,97
470,76
470,124
470,18
471,67
471,0
471,131
471,56
471,134
471,61
471,35
471,16
471,42
471,135
471,105
471,46
471,20
471,27
471,21
472,32
472,75
472,136
472,120
472,36
472,24
472,37
472,112
472,109
472,103
472,51
472,39
472,73
472,130
472,83
473,0
473,9
473,71
473,34
473,35
473,24
473,103
473,130
473,21
474,10
474,57
474,30
474,54
474,35
474,117
474,20
474,156
475,32
475,34
475,1
475,108
475,35
475,36
475,17
475,102
475,38
475,63
475,19
475,39
475,20
475,156
475,47
476,48
476,115
476,161
476,53
477,67
477,151
477,48
477,54
477,98
477,4
477,15
477,116
477,102
477,90
477,53
478,32
478,23
478,108
478,115
478,15
478,111
478,55
478,133
478,21
479,67
479,74
479,57
479,88
479,98
479,35
479,85
479,36
479,31
479,146
480,22
480,57
480,30
480,54
480,49
480,35
480,15
480,127
480,19
480,123
480,66
481,128
481,22
481,71
481,54
481,88
481,49
481,36
481,70
481,52
481,19
481,20
481,65
481,47
482,68
482,22
482,34
482,57
482,108
482,49
482,35
482,99
482,101
482,102
482,63
483,22
483,34
483,151
483,2
483,79
483,37
483,18
483,82
483,130
484,97
484,58
484,36
484,60
484,52
484,19
484,47
485,78
485,33
485,1
485,97
485,41
485,5
485,6
485,103
485,39
485,31
486,32
486,126
486,11
486,88
486,89
486,15
486,117
486,127
486,19
487,23
487,132
487,69
487,99
487,90
487,66
487,47
488,57
488,54
488,108
488,129
488,50
488,15
488,70
488,111
488,102
488,19
488,21
489,22
489,34
489,56
489,54
489,108
489,49
489,35
489,141
489,50
489,69
489,17
489,102
489,18
489,90
489,82
489,20
489,96
490,40
490,95
490,3
490,108
490,58
490,36
490,15
490,52
490,47
491,93
491,56
491,57
491,36
491,81
491,90
491,20
491,156
491,47
492,67
492,34
492,95
492,85
492,41
492,69
492,86
492,109
493,74
493,68
493,33
493,71
493,2
493,23
493,134
493,79
493,3
493,89
493,115
493,5
493,87
493,135
493,38
493,7
493,109
493,31
493,146
493,66
493,53
494,74
494,139
494,32
494,118
494,119
494,34
494,1
494,120
494,61
494,132
494,85
494,41
494,58
494,86
494,99
494,43
494,37
494,101
494,6
494,102
494,148
494,45
494,63
494,113
494,8
494,39
494,133
494,125
494,65
494,31
494,96
494,66
495,22
495,140
495,97
495,35
495,60
495,18
495,31
495,66
496,0
496,9
496,128
496,32
496,78
496,131
496,57
496,30
496,54
496,97
496,89
496,129
496,35
496,76
496,14
496,15
496,60
496,77
496,17
496,154
496,127
496,20
496,94
496,21
497,0
497,74
497,54
497,59
497,17
497,55
497,63
497,18
497,127
497,19
497,20
497,21
498,68
498,10
498,56
498,107
498,36
498,111
498,154
498,112
498,103
498,51
498,19
498,90
498,133
498,20
498,31
498,47
499,74
499,10
499,3
499,108
499,115
499,161
499,69
499,99
499,25
499,111
499,38
499,7
499,52
499,19
499,133
499,20
499,53
500,93
500,110
500,10
500,56
500,23
500,54
500,108
500,89
500,80
500,50
500,36
500,99
500,62
500,77
500,101
500,102
500,90
500,100
501,122
501,69
501,81
501,102
502,32
502,10
502,23
502,108
502,35
502,50
502,115
502,69
502,38
502,92
502,47
502,21
502,53
503,34
503,108
503,129
503,61
503,58
503,101
503,39
503,66
503,47
503,21
504,67
504,119
504,40
504,136
504,41
504,7
504,27
504,96
505,35
505,60
505,63
505,123
505,53
506,164
506,32
506,78
506,88
506,50
506,36
506,6
506,52
506,65
507,0
507,9
507,74
507,68
507,118
507,88
507,3
507,108
507,41
507,115
507,69
507,86
507,99
507,62
507,147
507,70
507,6
507,51
507,19
507,20
507,130
507,47
508,28
508,134
508,14
508,81
508,37
508,102
508,73
508,125
509,126
509,129
509,132
509,41
509,59
509,42
509,5
509,37
509,18
509,27
510,84
510,22
510,91
510,34
510,49
510,15
510,145
510,31
510,66
511,0
511,74
511,71
511,34
511,98
511,36
511,90
511,82
511,53
512,74
512,22
512,23
512,35
512,36
512,81
512,31
512,47
513,67
513,128
513,71
513,88
513,108
513,35
513,15
513,42
513,77
513,82
513,130
513,31
513,47
513,53
514,57
514,124
514,19
514,21
515,10
515,48
515,11
515,30
515,153
515,50
515,117
515,70
515,52
515,19
515,39
515,47
516,142
516,57
516,11
516,88
516,157
516,50
516,15
516,117
516,60
516,77
516,111
516,112
516,52
516,19
516,47
516,53
517,139
517,71
517,23
517,41
517,115
517,69
517,99
517,38
517,7
517,39
518,32
518,57
518,89
518,35
518,77
518,112
518,38
518,63
518,90
518,53
519,128
519,23
519,14
519,81
519,60
519,102
519,63
519,18
520,34
520,95
520,49
520,14
520,15
520,37
520,17
520,45
520,7
520,114
521,23
521,108
521,41
521,58
521,115
521,24
521,69
521,147
521,101
521,25
521,102
521,38
521,113
521,39
521,133
521,130
521,96
522,10
522,48
522,57
522,13
522,14
522,77
522,52
522,31
522,47
523,95
523,3
523,98
523,24
523,112
523,52
523,31
523,96
523,47
524,128
524,78
524,142
524,131
524,28
524,13
524,59
524,16
524,43
524,8
524,73
525,131
525,34
525,89
525,59
525,81
525,102
525,63
525,73
525,66
526,0
526,74
526,23
526,115
526,99
526,6
526,20
526,66
527,14
527,15
527,69
527,77
527,70
527,51
527,100
527,47
528,128
528,32
528,71
528,79
528,3
528,13
528,141
528,36
528,69
528,37
528,111
528,38
528,55
528,63
528,90
528,31
528,146
528,47
528,53
529,34
529,2
529,79
529,88
529,108
529,35
529,13
529,15
529,102
529,19
529,146
529,47
530,22
530,110
530,107
530,23
530,79
530,49
530,50
530,81
530,99
530,101
530,102
530,38
530,63
530,66
531,67
531,75
531,13
531,116
531,25
531,103
531,73
531,130
531,31
532,34
532,23
532,108
532,89
532,70
532,38
532,19
532,90
532,66
533,75
533,40
533,138
533,61
533,41
533,58
533,86
533,37
533,45
533,114
534,110
534,79
534,88
534,108
534,102
534,125
534,65
534,66
535,74
535,68
535,23
535,3
535,108
535,4
535,69
535,5
535,112
535,38
535,7
535,39
535,66
536,106
536,110
536,56
536,107
536,23
536,129
536,49
536,37
536,102
536,63
536,123
536,66
536,53
537,142
537,1
537,95
537,97
537,37
537,63
537,103
537,39
537,20
537,66
537,137
537,53
538,126
538,54
538,19
539,0
539,74
539,32
539,78
539,149
539,33
539,119
539,40
539,2
539,160
539,57
539,30
539,23
539,95
539,79
539,35
539,41
539,14
539,50
539,115
539,15
539,24
539,69
539,81
539,87
539,44
539,6
539,102
539,7
539,55
539,63
539,18
539,103
539,159
539,73
539,130
539,96
539,66
539,47
539,21
539,53
540,67
540,34
540,57
540,108
540,35
540,36
540,15
540,38
540,90
540,47
541,67
541,0
541,9
541,57
541,23
541,97
541,35
541,41
541,36
541,112
541,7
541,55
541,66
541,47
542,40
542,54
542,36
542,100
543,32
543,57
543,77
543,124
543,51
543,19
543,20
543,156
543,94
543,47
543,53
544,93
544,36
544,112
544,133
544,47
545,131
545,23
545,89
545,24
545,81
545,7
545,73
545,20
545,100
546,9
546,108
546,15
546,116
546,17
547,36
547,147
547,6
547,127
547,90
548,9
548,14
548,5
548,20
548,27
549,10
549,57
549,23
549,108
549,58
549,36
549,77
549,102
549,63
549,66
550,35
550,5
550,147
550,6
550,102
550,18
550,20
550,65
551,88
551,13
551,36
551,43
551,77
551,103
551,127
551,47
552,9
552,2
552,35
553,22
553,34
553,23
553,89
553,35
553,50
553,69
553,81
553,51
553,47
553,53
554,67
554,149
554,23
554,108
554,35
554,69
554,87
554,31
554,66
554,21
555,110
555,56
555,57
555,108
555,49
555,81
555,102
555,38
556,32
556,57
556,108
556,49
556,15
556,19
556,20
556,66
556,47
556,53
557,74
557,68
557,126
557,78
557,71
557,3
557,141
557,115
557,37
557,147
557,70
557,124
557,51
557,53
558,74
558,68
558,93
558,88
558,50
558,111
558,52
558,19
558,133
558,20
558,47
559,74
559,23
559,3
559,108
559,41
559,64
559,20
560,106
560,9
560,74
560,128
560,34
560,29
560,107
560,76
560,5
560,37
560,150
560,105
560,39
561,56
561,54
561,79
561,89
561,36
561,99
561,19
561,31
562,32
562,2
562,41
562,141
562,36
562,16
562,111
562,51
562,113
562,47
562,21
563,23
563,49
563,60
563,55
563,123
563,53
564,106
564,22
564,110
564,91
564,107
564,57
564,54
564,89
564,49
564,15
564,81
564,37
564,147
564,77
564,102
564,63
564,51
564,52
564,19
564,39
564,123
564,156
564,27
564,66
564,83
564,94
564,47
565,84
565,71
565,24
565,87
565,77
565,44
565,51
565,127
565,125
565,31
566,22
566,142
566,12
566,3
566,49
566,72
566,76
566,13
566,50
566,69
566,111
566,38
566,55
566,19
566,39
566,31
566,21
567,32
567,131
567,23
567,89
567,58
567,5
567,102
567,103
567,47
568,0
568,74
568,139
568,68
568,126
568,142
568,71
568,91
568,138
568,4
568,141
568,115
568,24
568,6
568,7
568,18
568,20
568,130
569,75
569,80
569,82
569,66
569,83
570,78
570,71
570,34
570,56
570,81
570,77
570,124
570,63
570,39
570,73
570,83
570,53
571,67
571,106
571,0
571,74
571,32
571,68
571,22
571,110
571,34
571,2
571,107
571,23
571,95
571,98
571,49
571,35
571,13
571,14
571,36
571,15
571,24
571,70
571,121
571,102
571,18
571,52
571,127
571,90
571,20
571,123
571,66
571,83
571,94
571,47
572,23
572,108
572,35
572,102
572,38
572,20
572,66
573,67
573,0
573,74
573,71
573,97
573,3
573,108
573,15
573,69
573,77
573,112
573,127
573,20
573,130
573,96
573,66
574,67
574,74
574,32
574,34
574,23
574,3
574,108
574,35
574,14
574,36
574,116
574,60
574,145
574,94
574,47
575,56
575,160
575,57
575,152
575,81
575,124
575,105
575,39
575,143
576,108
576,49
576,41
576,69
576,99
576,70
576,133
576,66
577,67
577,93
577,23
577,129
577,15
577,69
577,52
577,130
577,96
577,53
578,71
578,28
578,2
578,3
578,41
578,115
578,69
578,147
578,77
578,70
578,103
578,66
578,21
579,0
579,139
579,40
579,23
579,95
579,3
579,50
579,115
579,24
579,62
579,147
579,52
579,19
579,114
579,53
580,74
580,68
580,34
580,108
580,89
580,76
580,77
580,55
580,53
581,32
581,34
581,3
581,108
581,35
581,36
581,70
581,47
582,34
582,56
582,108
582,89
582,36
582,103
582,66
583,68
583,75
583,131
583,71
583,44
583,135
583,103
583,105
583,130
584,9
584,74
584,128
584,32
584,22
584,91
584,23
584,95
584,54
584,79
584,97
584,3
584,98
584,108
584,158
584,129
584,49
584,61
584,35
584,81
584,5
584,121
584,102
584,51
584,127
584,105
584,133
584,73
584,20
584,94
584,47
584,21
584,53
585,32
585,22
585,56
585,23
585,129
585,49
585,102
585,51
585,123
586,0
586,131
586,71
586,99
586,60
586,17
586,38
586,20
586,47
586,21
587,22
587,23
587,108
587,49
587,44
587,102
587,63
587,20
587,47
587,53
588,9
588,71
588,61
588,85
588,13
588,16
588,5
588,70
588,39
588,73
588,27
588,21
589,78
589,1
589,58
589,103
589,66
589,47
590,74
590,32
590,68
590,10
590,151
590,2
590,160
590,11
590,23
590,54
590,79
590,3
590,98
590,108
590,89
590,129
590,49
590,35
590,76
590,13
590,36
590,15
590,69
590,60
590,77
590,70
590,124
590,112
590,38
590,18
590,127
590,105
590,90
590,64
590,20
590,65
590,96
590,47
591,32
591,34
591,56
591,57
591,129
591,102
591,18
591,51
591,20
591,27
591,66
592,10
592,108
592,15
592,81
592,102
592,103
592,51
592,105
593,23
593,108
593,35
593,14
593,102
593,38
593,63
594,0
594,74
594,32
594,54
594,49
594,50
594,99
594,111
594,19
594,39
594,65
594,96
594,47
594,53
595,67
595,9
595,10
595,54
595,19
595,90
595,47
596,57
596,12
596,97
596,35
596,14
596,121
596,105
596,39
596,65
596,21
597,74
597,23
597,35
597,36
597,69
597,66
597,47
597,53
598,106
598,110
598,81
598,37
598,101
598,38
598,63
598,66
599,0
599,32
599,110
599,49
599,35
599,85
599,115
599,69
599,116
599,60
599,101
599,70
599,38
599,73
599,53
600,56
600,23
600,35
600,63
601,10
601,23
601,3
601,108
601,76
601,50
601,36
601,24
601,69
601,147
601,77
601,7
601,52
601,90
601,133
601,96
602,0
602,74
602,32
602,71
602,40
602,1
602,23
602,97
602,3
602,49
602,35
602,115
602,161
602,62
602,5
602,101
602,111
602,133
602,66
603,32
603,10
603,153
603,35
603,50
603,81
603,90
603,47
604,30
604,134
604,42
604,121
604,82
604,66
604,83
605,128
605,22
605,40
605,34
605,54
605,81
605,42
605,18
605,123
606,74
606,33
606,40
606,108
606,80
606,5
606,101
606,6
606,105
607,32
607,10
607,57
607,11
607,153
607,88
607,36
607,15
607,117
607,52
607,19
607,90
607,156
607,47
608,57
608,35
608,15
608,17
608,18
608,51
608,52
608,19
608,90
608,20
608,47
608,53
609,32
609,93
609,34
609,56
609,35
609,81
609,102
609,66
610,10
610,11
610,153
610,49
610,141
610,111
610,51
610,100
610,47
610,53
611,93
611,10
611,35
611,36
611,77
611,112
611,103
611,90
611,47
612,9
612,22
612,110
612,56
612,108
612,49
612,63
612,90
612,123
612,47
613,67
613,0
613,74
613,128
613,10
613,48
613,56
613,57
613,11
613,30
613,23
613,54
613,88
613,3
613,108
613,158
613,129
613,80
613,35
613,141
613,14
613,116
613,77
613,25
613,38
613,51
613,19
613,90
613,64
613,20
613,156
613,83
613,53
614,32
614,68
614,78
614,49
614,76
614,15
614,116
614,109
614,51
614,52
614,130
615,163
615,98
615,129
615,157
615,14
615,36
615,15
615,127
615,100
615,47
616,106
616,32
616,22
616,75
616,110
616,34
616,10
616,56
616,107
616,134
616,152
616,79
616,97
616,98
616,89
616,49
616,76
616,81
616,77
616,101
616,124
616,112
616,103
616,90
616,66
617,0
617,54
617,97
617,98
617,108
